,hue,performance,model,dataset_name,level,repeat,seed,use_train_data
90,test_performance_singlemodelTrue,0.7222447024786927,CatBoostModel,53,0,10,52,True
91,test_performance_singlemodelTrue,0.7123788020955508,XGBoostModel,53,1,10,52,True
92,test_performance_singlemodelTrue,0.7501436781609195,XTModel,53,1,10,52,True
93,test_performance_singlemodelTrue,0.7339305262334819,RFModel,53,1,10,52,True
94,test_performance_singlemodelTrue,0.778901790601298,TabularNeuralNetModel,53,1,10,52,True
95,test_performance_singlemodelTrue,0.7787835249042145,LinearModel,53,1,10,52,True
96,test_performance_singlemodelTrue,0.7394636015325671,LGBModel,53,1,10,52,True
97,test_performance_singlemodelTrue,0.7653481507545548,CatBoostModel,53,1,10,52,True
98,test_performance_singlemodelTrue,0.7151565798733286,XGBoostModel,53,2,10,52,True
99,test_performance_singlemodelTrue,0.7625,XTModel,53,2,10,52,True
100,test_performance_singlemodelTrue,0.7250224802564704,RFModel,53,2,10,52,True
101,test_performance_singlemodelTrue,0.7843615607162406,TabularNeuralNetModel,53,2,10,52,True
102,test_performance_singlemodelTrue,0.7872605363984675,LinearModel,53,2,10,52,True
103,test_performance_singlemodelTrue,0.741235632183908,LGBModel,53,2,10,52,True
104,test_performance_singlemodelTrue,0.7604630932832903,CatBoostModel,53,2,10,52,True
105,test_performance_singlemodelTrue,0.7154439361951677,XGBoostModel,53,3,10,52,True
106,test_performance_singlemodelTrue,0.7333333333333334,XTModel,53,3,10,52,True
107,test_performance_singlemodelTrue,0.7340742043944015,RFModel,53,3,10,52,True
108,test_performance_singlemodelTrue,0.7885282273829073,TabularNeuralNetModel,53,3,10,52,True
109,test_performance_singlemodelTrue,0.7830938697318008,LinearModel,53,3,10,52,True
110,test_performance_singlemodelTrue,0.7532088122605364,LGBModel,53,3,10,52,True
111,test_performance_singlemodelTrue,0.7436527484557041,CatBoostModel,53,3,10,52,True
112,test_performance_singlemodelTrue,0.7322542810227539,XGBoostModel,53,4,10,52,True
113,test_performance_singlemodelTrue,0.7415229885057472,XTModel,53,4,10,52,True
114,test_performance_singlemodelTrue,0.7166891469231371,RFModel,53,4,10,52,True
115,test_performance_singlemodelTrue,0.7794765032449762,TabularNeuralNetModel,53,4,10,52,True
116,test_performance_singlemodelTrue,0.7830938697318008,LinearModel,53,4,10,52,True
117,test_performance_singlemodelTrue,0.741235632183908,LGBModel,53,4,10,52,True
118,test_performance_singlemodelTrue,0.7347447024786926,CatBoostModel,53,4,10,52,True
119,test_performance_singlemodelTrue,0.7198979591836734,XGBoostModel,53,5,10,52,True
120,test_performance_singlemodelTrue,0.7416666666666667,XTModel,53,5,10,52,True
121,test_performance_singlemodelTrue,0.7380971929001485,RFModel,53,5,10,52,True
122,test_performance_singlemodelTrue,0.7708558135898038,TabularNeuralNetModel,53,5,10,52,True
123,test_performance_singlemodelTrue,0.7830938697318008,LinearModel,53,5,10,52,True
124,test_performance_singlemodelTrue,0.7477969348659004,LGBModel,53,5,10,52,True
125,test_performance_singlemodelTrue,0.7481067714442098,CatBoostModel,53,5,10,52,True
