,index,fold,model,overfit,task,test,tool,train,val,seed
186,186,1,best_ensemble_model,0.0,kr-vs-kp,0.9850299401197604,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgFalse,0.9975457274822314,inf,0
187,187,2,best_ensemble_model,0.0,kr-vs-kp,0.9967320261437908,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgFalse,0.9971198033868476,inf,0
188,188,3,best_ensemble_model,0.0,kr-vs-kp,1.0,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgFalse,0.9978165938864628,inf,0
189,189,4,best_ensemble_model,0.0,kr-vs-kp,1.0,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgFalse,0.9978476054246932,inf,0
190,190,0,best_ensemble_model,0.0,segment,0.9913419913419912,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgFalse,0.9874939874939876,inf,0
191,191,1,best_ensemble_model,0.0,segment,0.987012987012987,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgFalse,0.9865319865319864,inf,0
192,192,2,best_ensemble_model,0.0,segment,0.9956709956709956,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgFalse,0.9865319865319864,inf,0
193,193,3,best_ensemble_model,0.0,segment,0.9826839826839828,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgFalse,0.987974987974988,inf,0
194,194,4,best_ensemble_model,0.0,segment,1.0,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgFalse,0.9865319865319864,inf,0
195,195,0,best_ensemble_model,0.0,vehicle,0.8706168831168832,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgFalse,0.8598312160819211,inf,0
196,196,1,best_ensemble_model,0.0,vehicle,0.7905844155844156,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgFalse,0.8519110323016028,inf,0
197,197,2,best_ensemble_model,0.0,vehicle,0.7207792207792207,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgFalse,0.8444813084540566,inf,0
198,198,3,best_ensemble_model,0.0,vehicle,0.8127705627705628,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgFalse,0.8484014689467676,inf,0
199,199,4,best_ensemble_model,0.0,vehicle,0.8143939393939393,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgFalse,0.8678535731875778,inf,0
200,200,0,best_ensemble_model,0.0,Albert,0.5683143636534662,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.5678231377836307,inf,0
201,201,1,best_ensemble_model,0.0,Albert,0.5668798795974038,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.5681523636325629,inf,0
202,202,2,best_ensemble_model,0.0,Albert,0.5672561377104695,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.5682020088002593,inf,0
203,203,3,best_ensemble_model,0.0,Albert,0.5650456212962092,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.5676663635698533,inf,0
204,204,4,best_ensemble_model,0.0,Albert,0.5707365252563259,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.5672613635175954,inf,0
205,205,0,best_ensemble_model,0.0,Australian,0.8595076400679117,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.8800724637681159,inf,0
206,206,1,best_ensemble_model,0.0,Australian,0.8314940577249575,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.8956521739130434,inf,0
207,207,2,best_ensemble_model,0.0,Australian,0.8272495755517827,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.893840579710145,inf,0
208,208,3,best_ensemble_model,0.0,Australian,0.8463497453310695,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.8942028985507247,inf,0
209,209,4,best_ensemble_model,0.0,Australian,0.8989813242784379,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.8960144927536231,inf,0
210,210,0,best_ensemble_model,0.0,MiniBooNE,0.9275426645643654,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.9315052549787246,inf,0
211,211,1,best_ensemble_model,0.0,MiniBooNE,0.9146471398601296,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.9229076389400268,inf,0
212,212,2,best_ensemble_model,0.0,MiniBooNE,0.926960754603176,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.9314934734352116,inf,0
213,213,3,best_ensemble_model,0.0,MiniBooNE,0.9339995842245419,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.9306445278988832,inf,0
214,214,4,best_ensemble_model,0.0,MiniBooNE,0.9309617738186668,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.9308780952926304,inf,0
215,215,0,best_ensemble_model,0.0,adult,0.8497908841704566,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.8447064206920423,inf,0
216,216,1,best_ensemble_model,0.0,adult,0.835143337805398,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.8459089563437013,inf,0
217,217,2,best_ensemble_model,0.0,adult,0.8502730694368668,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.8450616692911213,inf,0
218,218,3,best_ensemble_model,0.0,adult,0.8453803065603019,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.8461601360060886,inf,0
219,219,4,best_ensemble_model,0.0,adult,0.8376748271082473,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.846789721643707,inf,0
220,220,0,best_ensemble_model,0.0,cnae-9,0.9722222222222222,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.9609053497942388,inf,0
221,221,1,best_ensemble_model,0.0,cnae-9,0.8981481481481483,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.97119341563786,inf,0
222,222,2,best_ensemble_model,0.0,cnae-9,0.9722222222222222,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.9681069958847738,inf,0
223,223,3,best_ensemble_model,0.0,cnae-9,0.9166666666666666,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.9660493827160496,inf,0
224,224,4,best_ensemble_model,0.0,cnae-9,0.9537037037037036,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.95679012345679,inf,0
225,225,0,best_ensemble_model,,connect-4,,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,,,0
226,226,1,best_ensemble_model,,connect-4,,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,,,0
227,227,2,best_ensemble_model,,connect-4,,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,,,0
228,228,3,best_ensemble_model,,connect-4,,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,,,0
229,229,4,best_ensemble_model,,connect-4,,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,,,0
230,230,0,best_ensemble_model,0.0,higgs,0.7370757425598335,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.732216109608582,inf,0
231,231,1,best_ensemble_model,0.0,higgs,0.7230433672257577,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.7321859127245891,inf,0
232,232,2,best_ensemble_model,0.0,higgs,0.7355171184835643,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.7304775186659466,inf,0
233,233,3,best_ensemble_model,0.0,higgs,0.7361992235208255,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.7305327626491138,inf,0
234,234,4,best_ensemble_model,0.0,higgs,0.7351614801343106,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.730205983946367,inf,0
235,235,0,best_ensemble_model,0.0,kr-vs-kp,0.9967320261437908,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.997514715944001,inf,0
236,236,1,best_ensemble_model,0.0,kr-vs-kp,0.9850299401197604,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.9972128380015391,inf,0
237,237,2,best_ensemble_model,0.0,kr-vs-kp,0.9967320261437908,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.9967559023679248,inf,0
238,238,3,best_ensemble_model,0.0,kr-vs-kp,1.0,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.996848936982616,inf,0
239,239,4,best_ensemble_model,0.0,kr-vs-kp,1.0,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.9968179254443856,inf,0
240,240,0,best_ensemble_model,0.0,segment,0.9913419913419912,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.9870129870129872,inf,0
241,241,1,best_ensemble_model,0.0,segment,0.9826839826839828,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.9865319865319864,inf,0
242,242,2,best_ensemble_model,0.0,segment,0.9913419913419912,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.986050986050986,inf,0
243,243,3,best_ensemble_model,0.0,segment,0.987012987012987,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.986050986050986,inf,0
244,244,4,best_ensemble_model,0.0,segment,1.0,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.9855699855699857,inf,0
245,245,0,best_ensemble_model,0.0,vehicle,0.9069264069264068,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.8548516567544722,inf,0
246,246,1,best_ensemble_model,0.0,vehicle,0.8257575757575757,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.8440235801221271,inf,0
247,247,2,best_ensemble_model,0.0,vehicle,0.7554112554112554,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.8442855052482522,inf,0
248,248,3,best_ensemble_model,0.0,vehicle,0.8122294372294373,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.8458163995004896,inf,0
249,249,4,best_ensemble_model,0.0,vehicle,0.8257575757575757,autosklearnHyperBandAVGRepeats_eta3_cv5_repeats5_avgTrue,0.8652829295455057,inf,0
