,index,constraint,fold,model,overfit,task,test,tool,train,val,seed
561,161,3600s1c8G,1,best_ensemble_model,,MiniBooNE,0.984582,autosklearnTHRESHOLDOUT,,,2
562,162,3600s1c8G,2,best_ensemble_model,,MiniBooNE,0.984233,autosklearnTHRESHOLDOUT,,,2
563,163,3600s1c8G,3,best_ensemble_model,,MiniBooNE,0.984811,autosklearnTHRESHOLDOUT,,,2
564,164,3600s1c8G,4,best_ensemble_model,,MiniBooNE,0.985785,autosklearnTHRESHOLDOUT,,,2
565,165,3600s1c8G,0,best_ensemble_model,,adult,0.932243,autosklearnTHRESHOLDOUT,,,2
566,166,3600s1c8G,1,best_ensemble_model,,adult,0.929244,autosklearnTHRESHOLDOUT,,,2
567,167,3600s1c8G,2,best_ensemble_model,,adult,0.929565,autosklearnTHRESHOLDOUT,,,2
568,168,3600s1c8G,3,best_ensemble_model,,adult,0.924517,autosklearnTHRESHOLDOUT,,,2
569,169,3600s1c8G,4,best_ensemble_model,,adult,0.92582,autosklearnTHRESHOLDOUT,,,2
570,170,3600s1c8G,0,best_ensemble_model,,cnae-9,0.18288,autosklearnTHRESHOLDOUT,,,2
571,171,3600s1c8G,1,best_ensemble_model,,cnae-9,0.333579,autosklearnTHRESHOLDOUT,,,2
572,172,3600s1c8G,2,best_ensemble_model,,cnae-9,0.132891,autosklearnTHRESHOLDOUT,,,2
573,173,3600s1c8G,3,best_ensemble_model,,cnae-9,0.180644,autosklearnTHRESHOLDOUT,,,2
574,174,3600s1c8G,4,best_ensemble_model,,cnae-9,0.183016,autosklearnTHRESHOLDOUT,,,2
575,175,3600s1c8G,0,best_ensemble_model,,connect-4,0.4506159999999999,autosklearnTHRESHOLDOUT,,,2
576,176,3600s1c8G,1,best_ensemble_model,,connect-4,0.387052,autosklearnTHRESHOLDOUT,,,2
577,177,3600s1c8G,2,best_ensemble_model,,connect-4,0.370814,autosklearnTHRESHOLDOUT,,,2
578,178,3600s1c8G,3,best_ensemble_model,,connect-4,0.3684389999999999,autosklearnTHRESHOLDOUT,,,2
579,179,3600s1c8G,4,best_ensemble_model,,connect-4,0.438436,autosklearnTHRESHOLDOUT,,,2
580,180,3600s1c8G,0,best_ensemble_model,,higgs,0.8143729999999999,autosklearnTHRESHOLDOUT,,,2
581,181,3600s1c8G,1,best_ensemble_model,,higgs,0.8060579999999999,autosklearnTHRESHOLDOUT,,,2
582,182,3600s1c8G,2,best_ensemble_model,,higgs,0.8134819999999999,autosklearnTHRESHOLDOUT,,,2
583,183,3600s1c8G,3,best_ensemble_model,,higgs,0.816127,autosklearnTHRESHOLDOUT,,,2
584,184,3600s1c8G,4,best_ensemble_model,,higgs,0.8154779999999999,autosklearnTHRESHOLDOUT,,,2
585,185,3600s1c8G,0,best_ensemble_model,,kr-vs-kp,1.0,autosklearnTHRESHOLDOUT,,,2
586,186,3600s1c8G,1,best_ensemble_model,,kr-vs-kp,0.999256,autosklearnTHRESHOLDOUT,,,2
587,187,3600s1c8G,2,best_ensemble_model,,kr-vs-kp,0.999491,autosklearnTHRESHOLDOUT,,,2
588,188,3600s1c8G,3,best_ensemble_model,,kr-vs-kp,1.0,autosklearnTHRESHOLDOUT,,,2
589,189,3600s1c8G,4,best_ensemble_model,,kr-vs-kp,1.0,autosklearnTHRESHOLDOUT,,,2
590,190,3600s1c8G,0,best_ensemble_model,,segment,0.0617719,autosklearnTHRESHOLDOUT,,,2
591,191,3600s1c8G,1,best_ensemble_model,,segment,0.0566494,autosklearnTHRESHOLDOUT,,,2
592,192,3600s1c8G,2,best_ensemble_model,,segment,0.0513956,autosklearnTHRESHOLDOUT,,,2
593,193,3600s1c8G,3,best_ensemble_model,,segment,0.0558605999999999,autosklearnTHRESHOLDOUT,,,2
594,194,3600s1c8G,4,best_ensemble_model,,segment,0.00842975,autosklearnTHRESHOLDOUT,,,2
595,195,3600s1c8G,0,best_ensemble_model,,vehicle,0.333814,autosklearnTHRESHOLDOUT,,,2
596,196,3600s1c8G,1,best_ensemble_model,,vehicle,0.425231,autosklearnTHRESHOLDOUT,,,2
597,197,3600s1c8G,2,best_ensemble_model,,vehicle,0.480134,autosklearnTHRESHOLDOUT,,,2
598,198,3600s1c8G,3,best_ensemble_model,,vehicle,0.379776,autosklearnTHRESHOLDOUT,,,2
599,199,3600s1c8G,4,best_ensemble_model,,vehicle,0.384238,autosklearnTHRESHOLDOUT,,,2
