,index,fold,model,overfit,task,test,tool,train,val,seed
405,155,0,best_ensemble_model,0.0,Australian,0.8726655348047538,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.8812801932367149,inf,1
406,156,1,best_ensemble_model,0.0,Australian,0.7860780984719864,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.8835748792270531,inf,1
407,157,2,best_ensemble_model,0.0,Australian,0.8463497453310695,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.8845755693581779,inf,1
408,158,3,best_ensemble_model,0.0,Australian,0.8331918505942275,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.8990683229813665,inf,1
409,159,4,best_ensemble_model,0.0,Australian,0.866723259762309,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9135610766045548,inf,1
410,160,0,best_ensemble_model,0.0,MiniBooNE,0.9377837996899252,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9400204309414772,inf,1
411,161,1,best_ensemble_model,0.0,MiniBooNE,0.9373010609594166,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9402750608513466,inf,1
412,162,2,best_ensemble_model,0.0,MiniBooNE,0.9378567067948544,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9396389904181016,inf,1
413,163,3,best_ensemble_model,0.0,MiniBooNE,0.9432419652124772,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9392896888647452,inf,1
414,164,4,best_ensemble_model,0.0,MiniBooNE,0.9411504490741526,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9391243285814556,inf,1
415,165,0,best_ensemble_model,0.0,adult,0.8483731828976216,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.8454375572392765,inf,1
416,166,1,best_ensemble_model,0.0,adult,0.8361475956283649,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.8448606095475467,inf,1
417,167,2,best_ensemble_model,0.0,adult,0.8470318098706814,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.8423062818046183,inf,1
418,168,3,best_ensemble_model,0.0,adult,0.8447932487429406,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.8451324505094647,inf,1
419,169,4,best_ensemble_model,0.0,adult,0.8391793355648289,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.8464292828107178,inf,1
420,170,0,best_ensemble_model,0.0,cnae-9,0.9537037037037036,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9591149591149593,inf,1
421,171,1,best_ensemble_model,0.0,cnae-9,0.9259259259259258,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9591149591149593,inf,1
422,172,2,best_ensemble_model,0.0,cnae-9,0.9444444444444444,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9692159692159692,inf,1
423,173,3,best_ensemble_model,0.0,cnae-9,0.9074074074074072,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9692159692159692,inf,1
424,174,4,best_ensemble_model,0.0,cnae-9,0.9629629629629628,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9694564694564692,inf,1
425,175,0,best_ensemble_model,0.0,connect-4,0.7549894356424691,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.7466847848884535,inf,1
426,176,1,best_ensemble_model,0.0,connect-4,0.7591912835084546,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.7483671446552069,inf,1
427,177,2,best_ensemble_model,0.0,connect-4,0.7675921540243368,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.7453883953912017,inf,1
428,178,3,best_ensemble_model,0.0,connect-4,0.7196153732455807,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.7299394767630645,inf,1
429,179,4,best_ensemble_model,0.0,connect-4,0.730414056109374,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.7322003725244688,inf,1
430,180,0,best_ensemble_model,0.0,higgs,0.7311546491194456,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.7338053394811053,inf,1
431,181,1,best_ensemble_model,0.0,higgs,0.7181253048769543,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.7366314562942684,inf,1
432,182,2,best_ensemble_model,0.0,higgs,0.7321324677269769,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.7312669227780205,inf,1
433,183,3,best_ensemble_model,0.0,higgs,0.7279893834593723,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.7326885836492554,inf,1
434,184,4,best_ensemble_model,0.0,higgs,0.7331552040827145,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.7311098835367252,inf,1
435,185,0,best_ensemble_model,0.0,kr-vs-kp,0.9937380141677428,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9956084903417294,inf,1
436,186,1,best_ensemble_model,0.0,kr-vs-kp,0.9850299401197604,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9964147580129822,inf,1
437,187,2,best_ensemble_model,0.0,kr-vs-kp,0.9934640522875816,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9935529186599088,inf,1
438,188,3,best_ensemble_model,0.0,kr-vs-kp,1.0,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9932930434000332,inf,1
439,189,4,best_ensemble_model,0.0,kr-vs-kp,1.0,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9940726691796592,inf,1
440,190,0,best_ensemble_model,0.0,segment,0.9913419913419912,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9903954802259888,inf,1
441,191,1,best_ensemble_model,0.0,segment,0.9826839826839828,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9846079846079848,inf,1
442,192,2,best_ensemble_model,0.0,segment,0.9826839826839828,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9847683181016514,inf,1
443,193,3,best_ensemble_model,0.0,segment,0.9913419913419912,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9846079846079848,inf,1
444,194,4,best_ensemble_model,0.0,segment,1.0,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.9838063171396504,inf,1
445,195,0,best_ensemble_model,0.0,vehicle,0.8593073593073594,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.8212659892868229,inf,1
446,196,1,best_ensemble_model,0.0,vehicle,0.7780844155844155,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.8434182411156095,inf,1
447,197,2,best_ensemble_model,0.0,vehicle,0.6861471861471862,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.8247216599190283,inf,1
448,198,3,best_ensemble_model,0.0,vehicle,0.8138528138528138,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.8638214125056229,inf,1
449,199,4,best_ensemble_model,0.0,vehicle,0.8014069264069263,autosklearnHyperBandFolds_eta2_cv5_repeats3,0.8500056230319388,inf,1
450,200,0,best_ensemble_model,0.0,Albert,0.6751011193678864,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.6774534908026756,inf,1
451,201,1,best_ensemble_model,0.0,Albert,0.6753833129526856,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.6778846153846154,inf,1
452,202,2,best_ensemble_model,0.0,Albert,0.6783463455930769,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.6771041356973422,inf,1
453,203,3,best_ensemble_model,0.0,Albert,0.6769824099332142,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.6772086513662205,inf,1
454,204,4,best_ensemble_model,0.0,Albert,0.6797337973850062,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.6766468801553766,inf,1
455,205,0,best_ensemble_model,0.0,Australian,0.8624787775891339,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8844202898550724,inf,1
456,206,1,best_ensemble_model,0.0,Australian,0.8446519524617997,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8931159420289855,inf,1
457,207,2,best_ensemble_model,0.0,Australian,0.8726655348047538,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.885144927536232,inf,1
458,208,3,best_ensemble_model,0.0,Australian,0.8463497453310695,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8913043478260869,inf,1
459,209,4,best_ensemble_model,0.0,Australian,0.9121392190152802,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8996376811594202,inf,1
460,210,0,best_ensemble_model,0.0,MiniBooNE,0.9271482341987026,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9316596527815058,inf,1
461,211,1,best_ensemble_model,0.0,MiniBooNE,0.9376886983739372,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9401994263871418,inf,1
462,212,2,best_ensemble_model,0.0,MiniBooNE,0.9253266545740424,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9320288645639652,inf,1
463,213,3,best_ensemble_model,0.0,MiniBooNE,0.9341900064562316,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9320552445804384,inf,1
464,214,4,best_ensemble_model,0.0,MiniBooNE,0.9288900002703282,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9330834687579812,inf,1
465,215,0,best_ensemble_model,0.0,adult,0.8454032270688517,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8449606695835683,inf,1
466,216,1,best_ensemble_model,0.0,adult,0.8354507730655865,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8466739486028947,inf,1
467,217,2,best_ensemble_model,0.0,adult,0.8509214135098868,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8459736343368289,inf,1
468,218,3,best_ensemble_model,0.0,adult,0.8452950587610776,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8469699645147034,inf,1
469,219,4,best_ensemble_model,0.0,adult,0.8368311042953832,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8469680540389221,inf,1
470,220,0,best_ensemble_model,0.0,cnae-9,0.9537037037037036,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9454732510288066,inf,1
471,221,1,best_ensemble_model,0.0,cnae-9,0.9166666666666666,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9591149591149593,inf,1
472,222,2,best_ensemble_model,0.0,cnae-9,0.9351851851851852,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9540644540644542,inf,1
473,223,3,best_ensemble_model,0.0,cnae-9,0.8981481481481479,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.964165464165464,inf,1
474,224,4,best_ensemble_model,0.0,cnae-9,0.9166666666666666,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9588744588744588,inf,1
475,225,0,best_ensemble_model,0.0,connect-4,0.7457789404130949,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7486461797442346,inf,1
476,226,1,best_ensemble_model,0.0,connect-4,0.7523427757535263,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7478890843575557,inf,1
477,227,2,best_ensemble_model,0.0,connect-4,0.7614479232175938,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7466422352622241,inf,1
478,228,3,best_ensemble_model,0.0,connect-4,0.7549327122425625,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7498733915571658,inf,1
479,229,4,best_ensemble_model,0.0,connect-4,0.7579606601399856,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7479862395037685,inf,1
480,230,0,best_ensemble_model,0.0,higgs,0.7298356688692527,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7334741761112991,inf,1
481,231,1,best_ensemble_model,0.0,higgs,0.7187827496184107,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7355725297253395,inf,1
482,232,2,best_ensemble_model,0.0,higgs,0.7321324677269769,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7312669227780205,inf,1
483,233,3,best_ensemble_model,0.0,higgs,0.7276910635433735,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7323574116965836,inf,1
484,234,4,best_ensemble_model,0.0,higgs,0.7331552040827145,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.7311098835367252,inf,1
485,235,0,best_ensemble_model,0.0,kr-vs-kp,0.9967320261437908,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9975457274822314,inf,1
486,236,1,best_ensemble_model,0.0,kr-vs-kp,0.9820359281437124,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9975457274822314,inf,1
487,237,2,best_ensemble_model,0.0,kr-vs-kp,0.9967320261437908,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9964850359636932,inf,1
488,238,3,best_ensemble_model,0.0,kr-vs-kp,1.0,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9957572339258476,inf,1
489,239,4,best_ensemble_model,0.0,kr-vs-kp,1.0,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.99609012340654,inf,1
490,240,0,best_ensemble_model,0.0,segment,0.9913419913419912,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.988936988936989,inf,1
491,241,1,best_ensemble_model,0.0,segment,0.9826839826839828,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9874939874939876,inf,1
492,242,2,best_ensemble_model,0.0,segment,0.987012987012987,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9874939874939876,inf,1
493,243,3,best_ensemble_model,0.0,segment,0.9826839826839828,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9884559884559884,inf,1
494,244,4,best_ensemble_model,0.0,segment,1.0,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.9889369889369888,inf,1
495,245,0,best_ensemble_model,0.0,vehicle,0.9188311688311688,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8636512056161965,inf,1
496,246,1,best_ensemble_model,0.0,vehicle,0.8257575757575757,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8624359349731023,inf,1
497,247,2,best_ensemble_model,0.0,vehicle,0.7683982683982684,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8584895839575185,inf,1
498,248,3,best_ensemble_model,0.0,vehicle,0.8365800865800865,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8728946895132865,inf,1
499,249,4,best_ensemble_model,0.0,vehicle,0.8961038961038961,autosklearnHyperBandFolds_eta3_cv5_repeats1,0.8699396392562113,inf,1
500,0,0,best_ensemble_model,0.0,Albert,0.6438716959834446,autosklearn,0.635311823911203,inf,2
501,1,1,best_ensemble_model,0.0,Albert,0.6422020506067162,autosklearn,0.6355522110389951,inf,2
502,2,2,best_ensemble_model,0.0,Albert,0.6447888251340419,autosklearn,0.6365033079359107,inf,2
503,3,3,best_ensemble_model,0.0,Albert,0.5645988147869438,autosklearn,0.5660698794928877,inf,2
504,4,4,best_ensemble_model,0.0,Albert,0.6469993415483022,autosklearn,0.6389150179245184,inf,2
505,5,0,best_ensemble_model,0.0,Australian,0.8726655348047538,autosklearn,0.8884057971014493,inf,2
506,6,1,best_ensemble_model,0.0,Australian,0.8314940577249575,autosklearn,0.8909420289855072,inf,2
507,7,2,best_ensemble_model,0.0,Australian,0.8433786078098472,autosklearn,0.8927536231884059,inf,2
508,8,3,best_ensemble_model,0.0,Australian,0.8302207130730049,autosklearn,0.8905797101449275,inf,2
509,9,4,best_ensemble_model,0.0,Australian,0.8858234295415959,autosklearn,0.9010869565217392,inf,2
510,10,0,best_ensemble_model,0.0,MiniBooNE,0.9384046520003336,autosklearn,0.9403382547932192,inf,2
511,11,1,best_ensemble_model,0.0,MiniBooNE,0.9371339602173159,autosklearn,0.9403281235587362,inf,2
512,12,2,best_ensemble_model,0.0,MiniBooNE,0.9390119184084584,autosklearn,0.9403239300023836,inf,2
513,13,3,best_ensemble_model,0.0,MiniBooNE,0.9438025886414244,autosklearn,0.9400637561628142,inf,2
514,14,4,best_ensemble_model,0.0,MiniBooNE,0.9408531174410454,autosklearn,0.9398391624884208,inf,2
515,15,0,best_ensemble_model,0.0,adult,0.8496563308873565,autosklearn,0.844658883137374,inf,2
516,16,1,best_ensemble_model,0.0,adult,0.8376134091957558,autosklearn,0.8461198465780759,inf,2
517,17,2,best_ensemble_model,0.0,adult,0.8498205649026056,autosklearn,0.8455448817798012,inf,2
518,18,3,best_ensemble_model,0.0,adult,0.8455148598434021,autosklearn,0.8460949751356837,inf,2
519,19,4,best_ensemble_model,0.0,adult,0.8391793355648289,autosklearn,0.8464522611150394,inf,2
520,20,0,best_ensemble_model,0.0,cnae-9,0.9629629629629628,autosklearn,0.9670781893004116,inf,2
521,21,1,best_ensemble_model,0.0,cnae-9,0.8981481481481479,autosklearn,0.9701646090534979,inf,2
522,22,2,best_ensemble_model,0.0,cnae-9,0.9629629629629628,autosklearn,0.9639917695473248,inf,2
523,23,3,best_ensemble_model,0.0,cnae-9,0.9444444444444444,autosklearn,0.9681069958847738,inf,2
524,24,4,best_ensemble_model,0.0,cnae-9,0.9722222222222222,autosklearn,0.9650205761316872,inf,2
525,25,0,best_ensemble_model,0.0,connect-4,0.7429618287078933,autosklearn,0.7469765394156865,inf,2
526,26,1,best_ensemble_model,0.0,connect-4,0.7592758105532244,autosklearn,0.7470883716241016,inf,2
527,27,2,best_ensemble_model,0.0,connect-4,0.7643646031447089,autosklearn,0.7457377388822243,inf,2
528,28,3,best_ensemble_model,0.0,connect-4,0.759593547258515,autosklearn,0.7493890395092451,inf,2
529,29,4,best_ensemble_model,0.0,connect-4,0.7642407070121845,autosklearn,0.7447197295602782,inf,2
530,30,0,best_ensemble_model,0.0,higgs,0.7372633543306575,autosklearn,0.7274388898966828,inf,2
531,31,1,best_ensemble_model,0.0,higgs,0.7213806790389836,autosklearn,0.7279586143704082,inf,2
532,32,2,best_ensemble_model,0.0,higgs,0.7315863294238121,autosklearn,0.7256180376328571,inf,2
533,33,3,best_ensemble_model,0.0,higgs,0.7311789833504384,autosklearn,0.7259197407901062,inf,2
534,34,4,best_ensemble_model,0.0,higgs,0.7362338288815422,autosklearn,0.7261809069544851,inf,2
535,35,0,best_ensemble_model,0.0,kr-vs-kp,0.9967320261437908,autosklearn,0.9975457274822314,inf,2
536,36,1,best_ensemble_model,0.0,kr-vs-kp,0.9820359281437124,autosklearn,0.998211506443616,inf,2
537,37,2,best_ensemble_model,0.0,kr-vs-kp,0.9967320261437908,autosklearn,0.9968799485208466,inf,2
538,38,3,best_ensemble_model,0.0,kr-vs-kp,1.0,autosklearn,0.9971818264633086,inf,2
539,39,4,best_ensemble_model,0.0,kr-vs-kp,1.0,autosklearn,0.9971818264633086,inf,2
540,40,0,best_ensemble_model,0.0,segment,0.9913419913419912,autosklearn,0.9894179894179894,inf,2
541,41,1,best_ensemble_model,0.0,segment,0.9653679653679654,autosklearn,0.9884559884559884,inf,2
542,42,2,best_ensemble_model,0.0,segment,0.987012987012987,autosklearn,0.987974987974988,inf,2
543,43,3,best_ensemble_model,0.0,segment,0.9826839826839828,autosklearn,0.988936988936989,inf,2
544,44,4,best_ensemble_model,0.0,segment,1.0,autosklearn,0.987012987012987,inf,2
545,45,0,best_ensemble_model,0.0,vehicle,0.8949675324675326,autosklearn,0.8586847284446868,inf,2
546,46,1,best_ensemble_model,0.0,vehicle,0.8371212121212122,autosklearn,0.8856536453355397,inf,2
547,47,2,best_ensemble_model,0.0,vehicle,0.7667748917748918,autosklearn,0.8755052907638012,inf,2
548,48,3,best_ensemble_model,0.0,vehicle,0.8484848484848484,autosklearn,0.878062193531298,inf,2
549,49,4,best_ensemble_model,0.0,vehicle,0.8382034632034632,autosklearn,0.8674829336581447,inf,2
550,50,0,best_ensemble_model,0.0,Albert,0.6754303452168187,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.6773489757525084,inf,2
551,51,1,best_ensemble_model,0.0,Albert,0.6755479258771517,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.6783941262541806,inf,2
552,52,2,best_ensemble_model,0.0,Albert,0.6783463455930769,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.6771041356973422,inf,2
553,53,3,best_ensemble_model,0.0,Albert,0.6769824099332142,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.6772086513662205,inf,2
554,54,4,best_ensemble_model,0.0,Albert,0.6797337973850062,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.6766468801553766,inf,2
555,55,0,best_ensemble_model,0.0,Australian,0.9151103565365024,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.8822463768115942,inf,2
556,56,1,best_ensemble_model,0.0,Australian,0.8446519524617997,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.8916666666666666,inf,2
557,57,2,best_ensemble_model,0.0,Australian,0.8463497453310695,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.8887681159420291,inf,2
558,58,3,best_ensemble_model,0.0,Australian,0.8624787775891339,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.8880434782608696,inf,2
559,59,4,best_ensemble_model,0.0,Australian,0.8696943972835314,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.8981884057971015,inf,2
560,60,0,best_ensemble_model,0.0,MiniBooNE,0.9271482341987026,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.9316596527815058,inf,2
561,61,1,best_ensemble_model,0.0,MiniBooNE,0.9376886983739372,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.9401994263871418,inf,2
562,62,2,best_ensemble_model,0.0,MiniBooNE,0.9253266545740424,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.9320288645639652,inf,2
563,63,3,best_ensemble_model,0.0,MiniBooNE,0.9341900064562316,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.9320552445804384,inf,2
564,64,4,best_ensemble_model,0.0,MiniBooNE,0.9288900002703282,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.9330834687579812,inf,2
565,65,0,best_ensemble_model,0.0,adult,0.8454032270688517,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.8449606695835683,inf,2
566,66,1,best_ensemble_model,0.0,adult,0.8354507730655865,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.8466739486028947,inf,2
567,67,2,best_ensemble_model,0.0,adult,0.8509214135098868,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.8459736343368289,inf,2
568,68,3,best_ensemble_model,0.0,adult,0.8452950587610776,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.8469699645147034,inf,2
569,69,4,best_ensemble_model,0.0,adult,0.8368311042953832,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.8469680540389221,inf,2
570,70,0,best_ensemble_model,0.0,cnae-9,0.9444444444444444,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.9454732510288066,inf,2
571,71,1,best_ensemble_model,0.0,cnae-9,0.9166666666666666,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.9591149591149593,inf,2
572,72,2,best_ensemble_model,0.0,cnae-9,0.9351851851851852,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.9540644540644542,inf,2
573,73,3,best_ensemble_model,0.0,cnae-9,0.8888888888888888,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.964165464165464,inf,2
574,74,4,best_ensemble_model,0.0,cnae-9,0.9166666666666666,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.9588744588744588,inf,2
575,75,0,best_ensemble_model,0.0,connect-4,0.7457789404130949,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.7486461797442346,inf,2
576,76,1,best_ensemble_model,0.0,connect-4,0.7523427757535263,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.7478890843575557,inf,2
577,77,2,best_ensemble_model,0.0,connect-4,0.7614479232175938,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.7466422352622241,inf,2
578,78,3,best_ensemble_model,0.0,connect-4,0.7549327122425625,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.7498733915571658,inf,2
579,79,4,best_ensemble_model,0.0,connect-4,0.7604792707771967,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.74726383838909,inf,2
580,80,0,best_ensemble_model,0.0,higgs,0.730762394628305,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.7333815807510904,inf,2
581,81,1,best_ensemble_model,0.0,higgs,0.7187827496184107,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.7355725297253395,inf,2
582,82,2,best_ensemble_model,0.0,higgs,0.7321324677269769,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.7312669227780205,inf,2
583,83,3,best_ensemble_model,0.0,higgs,0.7276910635433735,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.7323574116965836,inf,2
584,84,4,best_ensemble_model,0.0,higgs,0.7331552040827145,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.7311098835367252,inf,2
585,85,0,best_ensemble_model,0.0,kr-vs-kp,0.9937380141677428,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.9975767390204618,inf,2
586,86,1,best_ensemble_model,0.0,kr-vs-kp,0.9820359281437124,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.996848936982616,inf,2
587,87,2,best_ensemble_model,0.0,kr-vs-kp,0.9967320261437908,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.9961521464830008,inf,2
588,88,3,best_ensemble_model,0.0,kr-vs-kp,1.0,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.9968179254443856,inf,2
589,89,4,best_ensemble_model,0.0,kr-vs-kp,1.0,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.9965160475019236,inf,2
590,90,0,best_ensemble_model,0.0,segment,0.9913419913419912,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.9879749879749878,inf,2
591,91,1,best_ensemble_model,0.0,segment,0.9826839826839828,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.988936988936989,inf,2
592,92,2,best_ensemble_model,0.0,segment,0.987012987012987,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.9865319865319864,inf,2
593,93,3,best_ensemble_model,0.0,segment,0.9913419913419912,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.987974987974988,inf,2
594,94,4,best_ensemble_model,0.0,segment,1.0,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.9889369889369888,inf,2
595,95,0,best_ensemble_model,0.0,vehicle,0.8240800865800866,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.8455282838514914,inf,2
596,96,1,best_ensemble_model,0.0,vehicle,0.8490259740259741,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.8830358442884192,inf,2
597,97,2,best_ensemble_model,0.0,vehicle,0.7792207792207793,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.8663704950590247,inf,2
598,98,3,best_ensemble_model,0.0,vehicle,0.8127705627705628,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.8689607881460002,inf,2
599,99,4,best_ensemble_model,0.0,vehicle,0.8495670995670995,autosklearnHyperBandFolds_eta2_cv5_repeats1,0.8651080932218767,inf,2
600,100,0,best_ensemble_model,0.0,Albert,0.6758771517260841,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.6777278428093645,inf,2
601,101,1,best_ensemble_model,0.0,Albert,0.6760887969146835,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.6787076714046822,inf,2
602,102,2,best_ensemble_model,0.0,Albert,0.6775938293669457,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.6772052675585284,inf,2
603,103,3,best_ensemble_model,0.0,Albert,0.6762534098391497,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.6770354306020067,inf,2
604,104,4,best_ensemble_model,0.0,Albert,0.6791694102154078,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.6768394648829431,inf,2
605,105,0,best_ensemble_model,0.0,Australian,0.8887945670628183,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.8739648033126295,inf,2
606,106,1,best_ensemble_model,0.0,Australian,0.8798811544991512,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.8747826086956522,inf,2
607,107,2,best_ensemble_model,0.0,Australian,0.817062818336163,autosklearnHyperBandFolds_eta2_cv5_repeats10,0.9096790890269152,inf,2
