,single_model,dataset_name,model,level,repeat,iteration,seed,performance,use_train_data
1633,False,3,RFModel,3,5,83,44,0.9962782501818547,True
1634,False,3,RFModel,3,5,84,44,0.9962782501818547,True
1635,False,3,RFModel,3,5,85,44,0.9962782501818547,True
1636,False,3,RFModel,3,5,86,44,0.9962782501818547,True
1637,False,3,RFModel,3,5,87,44,0.9962782501818547,True
1638,False,3,RFModel,3,5,88,44,0.9962782501818547,True
1639,False,3,RFModel,3,5,89,44,0.9962782501818547,True
1640,False,3,RFModel,3,5,90,44,0.9962782501818547,True
1641,False,3,RFModel,3,5,91,44,0.9962782501818547,True
1642,False,3,RFModel,3,5,92,44,0.9962782501818547,True
1643,False,3,RFModel,3,5,93,44,0.9962782501818547,True
1644,False,3,RFModel,3,5,94,44,0.9962782501818547,True
1645,False,3,RFModel,3,5,95,44,0.9962782501818547,True
1646,False,3,RFModel,3,5,96,44,0.9962782501818547,True
1647,False,3,RFModel,3,5,97,44,0.9962782501818547,True
1648,False,3,RFModel,3,5,98,44,0.9962782501818547,True
1649,False,3,RFModel,3,5,99,44,0.9949895903880402,True
1650,False,3,TabularNeuralNetModel,3,5,75,44,0.9962782501818547,True
1651,False,3,TabularNeuralNetModel,3,5,76,44,0.9962782501818547,True
1652,False,3,TabularNeuralNetModel,3,5,77,44,0.9962782501818547,True
1653,False,3,TabularNeuralNetModel,3,5,78,44,0.9962782501818547,True
1654,False,3,TabularNeuralNetModel,3,5,79,44,0.9962782501818547,True
1655,False,3,TabularNeuralNetModel,3,5,80,44,0.9962782501818547,True
1656,False,3,TabularNeuralNetModel,3,5,81,44,0.9962782501818547,True
1657,False,3,TabularNeuralNetModel,3,5,82,44,0.9962782501818547,True
1658,False,3,TabularNeuralNetModel,3,5,83,44,0.9962782501818547,True
1659,False,3,TabularNeuralNetModel,3,5,84,44,0.9962782501818547,True
1660,False,3,TabularNeuralNetModel,3,5,85,44,0.9949895903880402,True
1661,False,3,TabularNeuralNetModel,3,5,86,44,0.9949895903880402,True
1662,False,3,TabularNeuralNetModel,3,5,87,44,0.9949895903880402,True
1663,False,3,TabularNeuralNetModel,3,5,88,44,0.9949895903880402,True
1664,False,3,TabularNeuralNetModel,3,5,89,44,0.9949895903880402,True
1665,False,3,TabularNeuralNetModel,3,5,90,44,0.9949895903880402,True
1666,False,3,TabularNeuralNetModel,3,5,91,44,0.9949895903880402,True
1667,False,3,TabularNeuralNetModel,3,5,92,44,0.9949895903880402,True
1668,False,3,TabularNeuralNetModel,3,5,93,44,0.9949895903880402,True
1669,False,3,TabularNeuralNetModel,3,5,94,44,0.9949895903880402,True
1670,False,3,TabularNeuralNetModel,3,5,95,44,0.9949895903880402,True
1671,False,3,TabularNeuralNetModel,3,5,96,44,0.9949895903880402,True
1672,False,3,TabularNeuralNetModel,3,5,97,44,0.9949895903880402,True
1673,False,3,TabularNeuralNetModel,3,5,98,44,0.9949895903880402,True
1674,False,3,TabularNeuralNetModel,3,5,99,44,0.9949895903880402,True
1675,False,3,LinearModel,3,5,75,44,0.9962782501818547,True
1676,False,3,LinearModel,3,5,76,44,0.9962782501818547,True
1677,False,3,LinearModel,3,5,77,44,0.9949895903880402,True
1678,False,3,LinearModel,3,5,78,44,0.9949895903880402,True
1679,False,3,LinearModel,3,5,79,44,0.9949895903880402,True
1680,False,3,LinearModel,3,5,80,44,0.9949895903880402,True
1681,False,3,LinearModel,3,5,81,44,0.9949895903880402,True
1682,False,3,LinearModel,3,5,82,44,0.9949895903880402,True
1683,False,3,LinearModel,3,5,83,44,0.9949895903880402,True
1684,False,3,LinearModel,3,5,84,44,0.9949895903880402,True
1685,False,3,LinearModel,3,5,85,44,0.9949895903880402,True
1686,False,3,LinearModel,3,5,86,44,0.9949895903880402,True
1687,False,3,LinearModel,3,5,87,44,0.9949895903880402,True
1688,False,3,LinearModel,3,5,88,44,0.9949895903880402,True
1689,False,3,LinearModel,3,5,89,44,0.9949895903880402,True
1690,False,3,LinearModel,3,5,90,44,0.9949895903880402,True
1691,False,3,LinearModel,3,5,91,44,0.9949895903880402,True
1692,False,3,LinearModel,3,5,92,44,0.9949895903880402,True
1693,False,3,LinearModel,3,5,93,44,0.9949895903880402,True
1694,False,3,LinearModel,3,5,94,44,0.9949895903880402,True
1695,False,3,LinearModel,3,5,95,44,0.9949895903880402,True
1696,False,3,LinearModel,3,5,96,44,0.9949895903880402,True
1697,False,3,LinearModel,3,5,97,44,0.9949895903880402,True
1698,False,3,LinearModel,3,5,98,44,0.9949895903880402,True
1699,False,3,LinearModel,3,5,99,44,0.9949895903880402,True
1700,False,3,LGBModel,3,5,75,44,0.9875460907517496,True
1701,False,3,LGBModel,3,5,76,44,0.9889068653272131,True
1702,False,3,LGBModel,3,5,77,44,0.9937730453758749,True
1703,False,3,LGBModel,3,5,78,44,0.9937730453758749,True
1704,False,3,LGBModel,3,5,79,44,0.9949895903880402,True
1705,False,3,LGBModel,3,5,80,44,0.9949895903880402,True
1706,False,3,LGBModel,3,5,81,44,0.9949895903880402,True
1707,False,3,LGBModel,3,5,82,44,0.9949895903880402,True
1708,False,3,LGBModel,3,5,83,44,0.9937009305942258,True
1709,False,3,LGBModel,3,5,84,44,0.9937009305942258,True
1710,False,3,LGBModel,3,5,85,44,0.9937009305942258,True
1711,False,3,LGBModel,3,5,86,44,0.9937009305942258,True
1712,False,3,LGBModel,3,5,87,44,0.9937009305942258,True
1713,False,3,LGBModel,3,5,88,44,0.9949895903880402,True
1714,False,3,LGBModel,3,5,89,44,0.9949895903880402,True
1715,False,3,LGBModel,3,5,90,44,0.9949895903880402,True
1716,False,3,LGBModel,3,5,91,44,0.9949895903880402,True
1717,False,3,LGBModel,3,5,92,44,0.9949895903880402,True
1718,False,3,LGBModel,3,5,93,44,0.9949895903880402,True
1719,False,3,LGBModel,3,5,94,44,0.9949895903880402,True
1720,False,3,LGBModel,3,5,95,44,0.9949895903880402,True
1721,False,3,LGBModel,3,5,96,44,0.9949895903880402,True
1722,False,3,LGBModel,3,5,97,44,0.9949895903880402,True
1723,False,3,LGBModel,3,5,98,44,0.9949895903880402,True
1724,False,3,LGBModel,3,5,99,44,0.9949895903880402,True
1725,False,3,CatBoostModel,3,5,75,44,0.9924122708004114,True
1726,False,3,CatBoostModel,3,5,76,44,0.9949895903880402,True
1727,False,3,CatBoostModel,3,5,77,44,0.9949895903880402,True
1728,False,3,CatBoostModel,3,5,78,44,0.9962782501818547,True
1729,False,3,CatBoostModel,3,5,79,44,0.9949895903880402,True
1730,False,3,CatBoostModel,3,5,80,44,0.9949895903880402,True
1731,False,3,CatBoostModel,3,5,81,44,0.9949895903880402,True
1732,False,3,CatBoostModel,3,5,82,44,0.9949895903880402,True
1733,False,3,CatBoostModel,3,5,83,44,0.9949895903880402,True
1734,False,3,CatBoostModel,3,5,84,44,0.9962782501818547,True
1735,False,3,CatBoostModel,3,5,85,44,0.9949895903880402,True
1736,False,3,CatBoostModel,3,5,86,44,0.9962782501818547,True
1737,False,3,CatBoostModel,3,5,87,44,0.9962782501818547,True
1738,False,3,CatBoostModel,3,5,88,44,0.9962782501818547,True
1739,False,3,CatBoostModel,3,5,89,44,0.9949895903880402,True
1740,False,3,CatBoostModel,3,5,90,44,0.9962782501818547,True
1741,False,3,CatBoostModel,3,5,91,44,0.9962782501818547,True
1742,False,3,CatBoostModel,3,5,92,44,0.9962782501818547,True
1743,False,3,CatBoostModel,3,5,93,44,0.9949895903880402,True
1744,False,3,CatBoostModel,3,5,94,44,0.9949895903880402,True
1745,False,3,CatBoostModel,3,5,95,44,0.9949895903880402,True
1746,False,3,CatBoostModel,3,5,96,44,0.9949895903880402,True
1747,False,3,CatBoostModel,3,5,97,44,0.9949895903880402,True
1748,False,3,CatBoostModel,3,5,98,44,0.9949895903880402,True
1749,False,3,CatBoostModel,3,5,99,44,0.9949895903880402,True
1750,False,3,XGBoostModel,4,5,100,44,0.9925565003637093,True
1751,False,3,XGBoostModel,4,5,101,44,0.9901234103393785,True
1752,False,3,XGBoostModel,4,5,102,44,0.9937009305942258,True
1753,False,3,XGBoostModel,4,5,103,44,0.9924843855820604,True
1754,False,3,XGBoostModel,4,5,104,44,0.9924843855820604,True
1755,False,3,XGBoostModel,4,5,105,44,0.9937730453758749,True
1756,False,3,XGBoostModel,4,5,106,44,0.9924843855820604,True
1757,False,3,XGBoostModel,4,5,107,44,0.9924843855820604,True
1758,False,3,XGBoostModel,4,5,108,44,0.9924843855820604,True
1759,False,3,XGBoostModel,4,5,109,44,0.9924843855820604,True
1760,False,3,XGBoostModel,4,5,110,44,0.9924843855820604,True
1761,False,3,XGBoostModel,4,5,111,44,0.9924843855820604,True
1762,False,3,XGBoostModel,4,5,112,44,0.9924843855820604,True
1763,False,3,XGBoostModel,4,5,113,44,0.9924843855820604,True
1764,False,3,XGBoostModel,4,5,114,44,0.9924843855820604,True
1765,False,3,XGBoostModel,4,5,115,44,0.9924843855820604,True
1766,False,3,XGBoostModel,4,5,116,44,0.9924843855820604,True
1767,False,3,XGBoostModel,4,5,117,44,0.9924843855820604,True
1768,False,3,XGBoostModel,4,5,118,44,0.9937009305942258,True
1769,False,3,XGBoostModel,4,5,119,44,0.9924843855820604,True
1770,False,3,XGBoostModel,4,5,120,44,0.9937009305942258,True
1771,False,3,XGBoostModel,4,5,121,44,0.9924843855820604,True
1772,False,3,XGBoostModel,4,5,122,44,0.9924843855820604,True
1773,False,3,XGBoostModel,4,5,123,44,0.9924843855820604,True
1774,False,3,XGBoostModel,4,5,124,44,0.9924843855820604,True
1775,False,3,XTModel,4,5,100,44,0.9937009305942258,True
1776,False,3,XTModel,4,5,101,44,0.9937009305942258,True
1777,False,3,XTModel,4,5,102,44,0.9937009305942258,True
1778,False,3,XTModel,4,5,103,44,0.9937009305942258,True
1779,False,3,XTModel,4,5,104,44,0.9937009305942258,True
1780,False,3,XTModel,4,5,105,44,0.9937009305942258,True
1781,False,3,XTModel,4,5,106,44,0.9937009305942258,True
1782,False,3,XTModel,4,5,107,44,0.9937009305942258,True
1783,False,3,XTModel,4,5,108,44,0.9937009305942258,True
1784,False,3,XTModel,4,5,109,44,0.9937009305942258,True
1785,False,3,XTModel,4,5,110,44,0.9937009305942258,True
1786,False,3,XTModel,4,5,111,44,0.9937009305942258,True
1787,False,3,XTModel,4,5,112,44,0.9937009305942258,True
1788,False,3,XTModel,4,5,113,44,0.9937009305942258,True
1789,False,3,XTModel,4,5,114,44,0.9937009305942258,True
1790,False,3,XTModel,4,5,115,44,0.9937009305942258,True
1791,False,3,XTModel,4,5,116,44,0.9937009305942258,True
1792,False,3,XTModel,4,5,117,44,0.9937009305942258,True
1793,False,3,XTModel,4,5,118,44,0.9937009305942258,True
1794,False,3,XTModel,4,5,119,44,0.9937009305942258,True
1795,False,3,XTModel,4,5,120,44,0.9937009305942258,True
1796,False,3,XTModel,4,5,121,44,0.9937009305942258,True
1797,False,3,XTModel,4,5,122,44,0.9937009305942258,True
1798,False,3,XTModel,4,5,123,44,0.9937009305942258,True
1799,False,3,XTModel,4,5,124,44,0.9937009305942258,True
1800,False,3,RFModel,4,5,100,44,0.9937009305942258,True
1801,False,3,RFModel,4,5,101,44,0.9937009305942258,True
1802,False,3,RFModel,4,5,102,44,0.9937009305942258,True
1803,False,3,RFModel,4,5,103,44,0.9937009305942258,True
1804,False,3,RFModel,4,5,104,44,0.9937009305942258,True
1805,False,3,RFModel,4,5,105,44,0.9937009305942258,True
1806,False,3,RFModel,4,5,106,44,0.9937009305942258,True
1807,False,3,RFModel,4,5,107,44,0.9937009305942258,True
1808,False,3,RFModel,4,5,108,44,0.9937009305942258,True
1809,False,3,RFModel,4,5,109,44,0.9937009305942258,True
1810,False,3,RFModel,4,5,110,44,0.9937009305942258,True
1811,False,3,RFModel,4,5,111,44,0.9937009305942258,True
1812,False,3,RFModel,4,5,112,44,0.9937009305942258,True
1813,False,3,RFModel,4,5,113,44,0.9937009305942258,True
1814,False,3,RFModel,4,5,114,44,0.9937009305942258,True
1815,False,3,RFModel,4,5,115,44,0.9937009305942258,True
1816,False,3,RFModel,4,5,116,44,0.9937009305942258,True
1817,False,3,RFModel,4,5,117,44,0.9937009305942258,True
1818,False,3,RFModel,4,5,118,44,0.9937009305942258,True
1819,False,3,RFModel,4,5,119,44,0.9937009305942258,True
1820,False,3,RFModel,4,5,120,44,0.9937009305942258,True
1821,False,3,RFModel,4,5,121,44,0.9937009305942258,True
1822,False,3,RFModel,4,5,122,44,0.9937009305942258,True
1823,False,3,RFModel,4,5,123,44,0.9937009305942258,True
1824,False,3,RFModel,4,5,124,44,0.9937009305942258,True
1825,False,3,TabularNeuralNetModel,4,5,100,44,0.9962782501818547,True
1826,False,3,TabularNeuralNetModel,4,5,101,44,0.9962782501818547,True
1827,False,3,TabularNeuralNetModel,4,5,102,44,0.9962782501818547,True
1828,False,3,TabularNeuralNetModel,4,5,103,44,0.9962782501818547,True
1829,False,3,TabularNeuralNetModel,4,5,104,44,0.9962782501818547,True
1830,False,3,TabularNeuralNetModel,4,5,105,44,0.9962782501818547,True
1831,False,3,TabularNeuralNetModel,4,5,106,44,0.9949895903880402,True
1832,False,3,TabularNeuralNetModel,4,5,107,44,0.9949895903880402,True
1833,False,3,TabularNeuralNetModel,4,5,108,44,0.9949895903880402,True
1834,False,3,TabularNeuralNetModel,4,5,109,44,0.9962782501818547,True
1835,False,3,TabularNeuralNetModel,4,5,110,44,0.9949895903880402,True
1836,False,3,TabularNeuralNetModel,4,5,111,44,0.9949895903880402,True
1837,False,3,TabularNeuralNetModel,4,5,112,44,0.9949895903880402,True
1838,False,3,TabularNeuralNetModel,4,5,113,44,0.9962782501818547,True
1839,False,3,TabularNeuralNetModel,4,5,114,44,0.9962782501818547,True
1840,False,3,TabularNeuralNetModel,4,5,115,44,0.9962782501818547,True
1841,False,3,TabularNeuralNetModel,4,5,116,44,0.9962782501818547,True
1842,False,3,TabularNeuralNetModel,4,5,117,44,0.9962782501818547,True
1843,False,3,TabularNeuralNetModel,4,5,118,44,0.9962782501818547,True
1844,False,3,TabularNeuralNetModel,4,5,119,44,0.9962782501818547,True
1845,False,3,TabularNeuralNetModel,4,5,120,44,0.9962782501818547,True
1846,False,3,TabularNeuralNetModel,4,5,121,44,0.9962782501818547,True
1847,False,3,TabularNeuralNetModel,4,5,122,44,0.9962782501818547,True
1848,False,3,TabularNeuralNetModel,4,5,123,44,0.9962782501818547,True
1849,False,3,TabularNeuralNetModel,4,5,124,44,0.9962782501818547,True
1850,False,3,LinearModel,4,5,100,44,0.9962782501818547,True
1851,False,3,LinearModel,4,5,101,44,0.9962782501818547,True
1852,False,3,LinearModel,4,5,102,44,0.9962782501818547,True
1853,False,3,LinearModel,4,5,103,44,0.9962782501818547,True
1854,False,3,LinearModel,4,5,104,44,0.9962782501818547,True
1855,False,3,LinearModel,4,5,105,44,0.9962782501818547,True
1856,False,3,LinearModel,4,5,106,44,0.9962782501818547,True
1857,False,3,LinearModel,4,5,107,44,0.9962782501818547,True
1858,False,3,LinearModel,4,5,108,44,0.9962782501818547,True
1859,False,3,LinearModel,4,5,109,44,0.9962782501818547,True
1860,False,3,LinearModel,4,5,110,44,0.9962782501818547,True
1861,False,3,LinearModel,4,5,111,44,0.9962782501818547,True
1862,False,3,LinearModel,4,5,112,44,0.9962782501818547,True
1863,False,3,LinearModel,4,5,113,44,0.9962782501818547,True
1864,False,3,LinearModel,4,5,114,44,0.9962782501818547,True
1865,False,3,LinearModel,4,5,115,44,0.9962782501818547,True
1866,False,3,LinearModel,4,5,116,44,0.9962782501818547,True
1867,False,3,LinearModel,4,5,117,44,0.9962782501818547,True
1868,False,3,LinearModel,4,5,118,44,0.9962782501818547,True
1869,False,3,LinearModel,4,5,119,44,0.9962782501818547,True
1870,False,3,LinearModel,4,5,120,44,0.9962782501818547,True
1871,False,3,LinearModel,4,5,121,44,0.9962782501818547,True
1872,False,3,LinearModel,4,5,122,44,0.9962782501818547,True
1873,False,3,LinearModel,4,5,123,44,0.9962782501818547,True
1874,False,3,LinearModel,4,5,124,44,0.9962782501818547,True
1875,False,3,LGBModel,4,5,100,44,0.9875460907517496,True
1876,False,3,LGBModel,4,5,101,44,0.9876182055333986,True
1877,False,3,LGBModel,4,5,102,44,0.9900512955577294,True
1878,False,3,LGBModel,4,5,103,44,0.9900512955577294,True
1879,False,3,LGBModel,4,5,104,44,0.9912678405698949,True
1880,False,3,LGBModel,4,5,105,44,0.9900512955577294,True
1881,False,3,LGBModel,4,5,106,44,0.9899791807760805,True
1882,False,3,LGBModel,4,5,107,44,0.9912678405698949,True
1883,False,3,LGBModel,4,5,108,44,0.9899791807760805,True
1884,False,3,LGBModel,4,5,109,44,0.9900512955577294,True
1885,False,3,LGBModel,4,5,110,44,0.9899791807760805,True
1886,False,3,LGBModel,4,5,111,44,0.9899791807760805,True
1887,False,3,LGBModel,4,5,112,44,0.9899791807760805,True
1888,False,3,LGBModel,4,5,113,44,0.9899791807760805,True
1889,False,3,LGBModel,4,5,114,44,0.9899791807760805,True
1890,False,3,LGBModel,4,5,115,44,0.9899791807760805,True
1891,False,3,LGBModel,4,5,116,44,0.9899791807760805,True
1892,False,3,LGBModel,4,5,117,44,0.988762635763915,True
1893,False,3,LGBModel,4,5,118,44,0.9899791807760805,True
1894,False,3,LGBModel,4,5,119,44,0.988762635763915,True
1895,False,3,LGBModel,4,5,120,44,0.988762635763915,True
1896,False,3,LGBModel,4,5,121,44,0.988762635763915,True
1897,False,3,LGBModel,4,5,122,44,0.988762635763915,True
1898,False,3,LGBModel,4,5,123,44,0.988762635763915,True
1899,False,3,LGBModel,4,5,124,44,0.988762635763915,True
1900,False,3,CatBoostModel,4,5,100,44,0.9924122708004114,True
1901,False,3,CatBoostModel,4,5,101,44,0.9937009305942258,True
1902,False,3,CatBoostModel,4,5,102,44,0.9937009305942258,True
1903,False,3,CatBoostModel,4,5,103,44,0.9949895903880402,True
1904,False,3,CatBoostModel,4,5,104,44,0.9937009305942258,True
1905,False,3,CatBoostModel,4,5,105,44,0.9937009305942258,True
1906,False,3,CatBoostModel,4,5,106,44,0.9937009305942258,True
1907,False,3,CatBoostModel,4,5,107,44,0.9937009305942258,True
1908,False,3,CatBoostModel,4,5,108,44,0.9937009305942258,True
1909,False,3,CatBoostModel,4,5,109,44,0.9937009305942258,True
1910,False,3,CatBoostModel,4,5,110,44,0.9937009305942258,True
1911,False,3,CatBoostModel,4,5,111,44,0.9937009305942258,True
1912,False,3,CatBoostModel,4,5,112,44,0.9937009305942258,True
1913,False,3,CatBoostModel,4,5,113,44,0.9937009305942258,True
1914,False,3,CatBoostModel,4,5,114,44,0.9937009305942258,True
1915,False,3,CatBoostModel,4,5,115,44,0.9937009305942258,True
1916,False,3,CatBoostModel,4,5,116,44,0.9937009305942258,True
1917,False,3,CatBoostModel,4,5,117,44,0.9937009305942258,True
1918,False,3,CatBoostModel,4,5,118,44,0.9937009305942258,True
1919,False,3,CatBoostModel,4,5,119,44,0.9937009305942258,True
1920,False,3,CatBoostModel,4,5,120,44,0.9937009305942258,True
1921,False,3,CatBoostModel,4,5,121,44,0.9937009305942258,True
1922,False,3,CatBoostModel,4,5,122,44,0.9937009305942258,True
1923,False,3,CatBoostModel,4,5,123,44,0.9937009305942258,True
1924,False,3,CatBoostModel,4,5,124,44,0.9937009305942258,True
1925,False,3,XGBoostModel,5,5,125,44,0.9901955251210275,True
1926,False,3,XGBoostModel,5,5,126,44,0.9914841849148419,True
1927,False,3,XGBoostModel,5,5,127,44,0.9962782501818547,True
1928,False,3,XGBoostModel,5,5,128,44,0.9962782501818547,True
1929,False,3,XGBoostModel,5,5,129,44,0.9962782501818547,True
1930,False,3,XGBoostModel,5,5,130,44,0.9950617051696893,True
1931,False,3,XGBoostModel,5,5,131,44,0.9962782501818547,True
1932,False,3,XGBoostModel,5,5,132,44,0.9962782501818547,True
1933,False,3,XGBoostModel,5,5,133,44,0.9962782501818547,True
1934,False,3,XGBoostModel,5,5,134,44,0.9962782501818547,True
1935,False,3,XGBoostModel,5,5,135,44,0.9962782501818547,True
1936,False,3,XGBoostModel,5,5,136,44,0.9962782501818547,True
1937,False,3,XGBoostModel,5,5,137,44,0.9962782501818547,True
1938,False,3,XGBoostModel,5,5,138,44,0.9962782501818547,True
1939,False,3,XGBoostModel,5,5,139,44,0.9962782501818547,True
1940,False,3,XGBoostModel,5,5,140,44,0.9962782501818547,True
1941,False,3,XGBoostModel,5,5,141,44,0.9962782501818547,True
1942,False,3,XGBoostModel,5,5,142,44,0.9962782501818547,True
1943,False,3,XGBoostModel,5,5,143,44,0.9962782501818547,True
1944,False,3,XGBoostModel,5,5,144,44,0.9962782501818547,True
1945,False,3,XGBoostModel,5,5,145,44,0.9962782501818547,True
1946,False,3,XGBoostModel,5,5,146,44,0.9950617051696893,True
1947,False,3,XGBoostModel,5,5,147,44,0.9950617051696893,True
1948,False,3,XGBoostModel,5,5,148,44,0.9950617051696893,True
1949,False,3,XGBoostModel,5,5,149,44,0.9950617051696893,True
1950,False,3,XTModel,5,5,125,44,0.9924122708004114,True
1951,False,3,XTModel,5,5,126,44,0.9924122708004114,True
1952,False,3,XTModel,5,5,127,44,0.991123611006597,True
1953,False,3,XTModel,5,5,128,44,0.991123611006597,True
1954,False,3,XTModel,5,5,129,44,0.991123611006597,True
1955,False,3,XTModel,5,5,130,44,0.991123611006597,True
1956,False,3,XTModel,5,5,131,44,0.991123611006597,True
1957,False,3,XTModel,5,5,132,44,0.991123611006597,True
1958,False,3,XTModel,5,5,133,44,0.991123611006597,True
1959,False,3,XTModel,5,5,134,44,0.991123611006597,True
1960,False,3,XTModel,5,5,135,44,0.991123611006597,True
1961,False,3,XTModel,5,5,136,44,0.991123611006597,True
1962,False,3,XTModel,5,5,137,44,0.991123611006597,True
1963,False,3,XTModel,5,5,138,44,0.991123611006597,True
1964,False,3,XTModel,5,5,139,44,0.991123611006597,True
1965,False,3,XTModel,5,5,140,44,0.991123611006597,True
1966,False,3,XTModel,5,5,141,44,0.991123611006597,True
1967,False,3,XTModel,5,5,142,44,0.991123611006597,True
1968,False,3,XTModel,5,5,143,44,0.991123611006597,True
1969,False,3,XTModel,5,5,144,44,0.991123611006597,True
1970,False,3,XTModel,5,5,145,44,0.991123611006597,True
1971,False,3,XTModel,5,5,146,44,0.991123611006597,True
1972,False,3,XTModel,5,5,147,44,0.991123611006597,True
1973,False,3,XTModel,5,5,148,44,0.991123611006597,True
1974,False,3,XTModel,5,5,149,44,0.991123611006597,True
1975,False,3,RFModel,5,5,125,44,0.9937009305942258,True
1976,False,3,RFModel,5,5,126,44,0.9937009305942258,True
1977,False,3,RFModel,5,5,127,44,0.9937009305942258,True
1978,False,3,RFModel,5,5,128,44,0.9937009305942258,True
1979,False,3,RFModel,5,5,129,44,0.9924122708004114,True
1980,False,3,RFModel,5,5,130,44,0.9924122708004114,True
1981,False,3,RFModel,5,5,131,44,0.9924122708004114,True
1982,False,3,RFModel,5,5,132,44,0.9924122708004114,True
1983,False,3,RFModel,5,5,133,44,0.9924122708004114,True
1984,False,3,RFModel,5,5,134,44,0.9924122708004114,True
1985,False,3,RFModel,5,5,135,44,0.9924122708004114,True
1986,False,3,RFModel,5,5,136,44,0.9924122708004114,True
1987,False,3,RFModel,5,5,137,44,0.9924122708004114,True
1988,False,3,RFModel,5,5,138,44,0.9924122708004114,True
1989,False,3,RFModel,5,5,139,44,0.9924122708004114,True
1990,False,3,RFModel,5,5,140,44,0.9924122708004114,True
1991,False,3,RFModel,5,5,141,44,0.9924122708004114,True
1992,False,3,RFModel,5,5,142,44,0.9924122708004114,True
1993,False,3,RFModel,5,5,143,44,0.9924122708004114,True
1994,False,3,RFModel,5,5,144,44,0.9924122708004114,True
1995,False,3,RFModel,5,5,145,44,0.9924122708004114,True
1996,False,3,RFModel,5,5,146,44,0.9924122708004114,True
1997,False,3,RFModel,5,5,147,44,0.9924122708004114,True
1998,False,3,RFModel,5,5,148,44,0.9924122708004114,True
1999,False,3,RFModel,5,5,149,44,0.9924122708004114,True
2000,False,3,TabularNeuralNetModel,5,5,125,44,0.9937009305942258,True
2001,False,3,TabularNeuralNetModel,5,5,126,44,0.9937009305942258,True
2002,False,3,TabularNeuralNetModel,5,5,127,44,0.9937009305942258,True
2003,False,3,TabularNeuralNetModel,5,5,128,44,0.9937009305942258,True
2004,False,3,TabularNeuralNetModel,5,5,129,44,0.9937009305942258,True
2005,False,3,TabularNeuralNetModel,5,5,130,44,0.9937009305942258,True
2006,False,3,TabularNeuralNetModel,5,5,131,44,0.9937009305942258,True
2007,False,3,TabularNeuralNetModel,5,5,132,44,0.9937009305942258,True
2008,False,3,TabularNeuralNetModel,5,5,133,44,0.9937009305942258,True
2009,False,3,TabularNeuralNetModel,5,5,134,44,0.9937009305942258,True
2010,False,3,TabularNeuralNetModel,5,5,135,44,0.9937009305942258,True
2011,False,3,TabularNeuralNetModel,5,5,136,44,0.9937009305942258,True
2012,False,3,TabularNeuralNetModel,5,5,137,44,0.9937009305942258,True
2013,False,3,TabularNeuralNetModel,5,5,138,44,0.9937009305942258,True
2014,False,3,TabularNeuralNetModel,5,5,139,44,0.9937009305942258,True
2015,False,3,TabularNeuralNetModel,5,5,140,44,0.9937009305942258,True
2016,False,3,TabularNeuralNetModel,5,5,141,44,0.9937009305942258,True
2017,False,3,TabularNeuralNetModel,5,5,142,44,0.9937009305942258,True
2018,False,3,TabularNeuralNetModel,5,5,143,44,0.9937009305942258,True
2019,False,3,TabularNeuralNetModel,5,5,144,44,0.9937009305942258,True
2020,False,3,TabularNeuralNetModel,5,5,145,44,0.9937009305942258,True
2021,False,3,TabularNeuralNetModel,5,5,146,44,0.9937009305942258,True
2022,False,3,TabularNeuralNetModel,5,5,147,44,0.9937009305942258,True
2023,False,3,TabularNeuralNetModel,5,5,148,44,0.9937009305942258,True
2024,False,3,TabularNeuralNetModel,5,5,149,44,0.9937009305942258,True
2025,False,3,LinearModel,5,5,125,44,0.9937009305942258,True
2026,False,3,LinearModel,5,5,126,44,0.9937009305942258,True
2027,False,3,LinearModel,5,5,127,44,0.9937009305942258,True
2028,False,3,LinearModel,5,5,128,44,0.9937009305942258,True
2029,False,3,LinearModel,5,5,129,44,0.9937009305942258,True
2030,False,3,LinearModel,5,5,130,44,0.9937009305942258,True
2031,False,3,LinearModel,5,5,131,44,0.9937009305942258,True
2032,False,3,LinearModel,5,5,132,44,0.9937009305942258,True
2033,False,3,LinearModel,5,5,133,44,0.9937009305942258,True
2034,False,3,LinearModel,5,5,134,44,0.9937009305942258,True
2035,False,3,LinearModel,5,5,135,44,0.9937009305942258,True
2036,False,3,LinearModel,5,5,136,44,0.9937009305942258,True
2037,False,3,LinearModel,5,5,137,44,0.9937009305942258,True
2038,False,3,LinearModel,5,5,138,44,0.9937009305942258,True
2039,False,3,LinearModel,5,5,139,44,0.9937009305942258,True
2040,False,3,LinearModel,5,5,140,44,0.9937009305942258,True
2041,False,3,LinearModel,5,5,141,44,0.9937009305942258,True
2042,False,3,LinearModel,5,5,142,44,0.9937009305942258,True
2043,False,3,LinearModel,5,5,143,44,0.9937009305942258,True
2044,False,3,LinearModel,5,5,144,44,0.9937009305942258,True
2045,False,3,LinearModel,5,5,145,44,0.9937009305942258,True
2046,False,3,LinearModel,5,5,146,44,0.9937009305942258,True
2047,False,3,LinearModel,5,5,147,44,0.9937009305942258,True
2048,False,3,LinearModel,5,5,148,44,0.9937009305942258,True
2049,False,3,LinearModel,5,5,149,44,0.9937009305942258,True
2050,False,3,LGBModel,5,5,125,44,0.9914120701331929,True
2051,False,3,LGBModel,5,5,126,44,0.9914841849148419,True
2052,False,3,LGBModel,5,5,127,44,0.9951338199513382,True
