,tool,task,fold,JobID,JobName,MaxRSS,Elapsed,MaxDiskRead,MaxDiskWrite,MaxVMSize,MinCPU,TotalCPU,SMACModelsSUCCESS,SMACModelsALL
10,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,kr-vs-kp,0,5379152,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_kr-vs-kp_0,3086436K,01:01:09,599.41M,518.20M,7193152K,00:06:43,20:52.049,13,18
11,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,kr-vs-kp,1,5379153,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_kr-vs-kp_1,3088140K,01:01:03,117.71M,300.32M,7194176K,00:06:04,13:05.143,8,12
12,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,kr-vs-kp,2,5379154,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_kr-vs-kp_2,3304440K,01:01:24,655.77M,877.70M,7456508K,00:06:46,44:59.094,56,71
13,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,kr-vs-kp,3,5379155,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_kr-vs-kp_3,1128708K,01:01:04,497.58M,582.76M,5268968K,00:03:18,05:25.046,7,12
14,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,kr-vs-kp,4,5379156,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_kr-vs-kp_4,3785252K,01:01:13,1090.01M,2023.98M,8013712K,00:06:51,34:20.136,47,60
15,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,vehicle,0,5379157,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_vehicle_0,800448K,01:00:57,101.04M,142.67M,4972024K,00:03:28,06:01.099,11,14
16,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,vehicle,1,5379158,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_vehicle_1,803116K,01:01:01,98.87M,117.00M,4899096K,00:03:14,05:34.008,8,10
17,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,vehicle,2,5379159,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_vehicle_2,811804K,01:00:50,101.64M,185.04M,4973524K,00:03:25,06:21.476,13,16
18,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,vehicle,3,5379160,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_vehicle_3,3203180K,01:01:06,516.23M,738.16M,7497684K,00:03:43,09:25.889,25,28
19,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,vehicle,4,5379161,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_vehicle_4,800084K,01:00:46,100.96M,156.79M,4898920K,00:03:26,06:03.270,12,14
20,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,MiniBooNE,0,5379162,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_MiniBooNE_0,3880744K,01:00:50,1511.47M,121.98M,7977248K,00:08:27,41:25.991,2,14
21,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,MiniBooNE,1,5379163,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_MiniBooNE_1,4215332K,01:01:01,1772.47M,127.96M,8350384K,00:08:58,01:00:22,2,18
22,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,MiniBooNE,2,5379164,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_MiniBooNE_2,3863000K,01:01:03,1772.79M,127.96M,8130728K,00:09:11,01:01:32,2,18
23,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,MiniBooNE,3,5379165,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_MiniBooNE_3,3861588K,01:01:03,1722.65M,127.96M,7978316K,00:09:26,59:12.863,2,18
24,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,MiniBooNE,4,5379166,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_MiniBooNE_4,3873432K,01:00:45,1346.43M,112.08M,7997060K,00:09:03,35:58.912,0,0
25,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,connect-4,0,5379167,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_connect-4_0,4006996K,01:01:33,1076.53M,122.16M,8220292K,00:09:35,59:54.058,4,25
26,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,connect-4,1,5379168,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_connect-4_1,3298632K,01:01:25,505.86M,60.44M,7501508K,00:04:34,11:44.200,1,9
27,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,connect-4,2,5379169,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_connect-4_2,3777428K,01:01:35,1028.31M,119.50M,8248400K,00:09:32,54:02.439,4,24
28,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,connect-4,3,5379170,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_connect-4_3,4119596K,01:01:35,1127.62M,128.64M,8160148K,00:09:33,53:57.719,4,25
29,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,connect-4,4,5379171,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_connect-4_4,3492896K,01:01:24,459.42M,58.88M,7764452K,00:04:32,11:18.140,1,8
30,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,segment,0,5379172,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_segment_0,3555048K,01:01:23,561.24M,1094.86M,7866724K,00:06:36,31:15.246,66,76
31,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,segment,1,5379173,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_segment_1,1456592K,01:00:49,102.37M,145.63M,5605752K,00:03:26,06:43.360,6,8
32,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,segment,2,5379174,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_segment_2,1498812K,01:01:07,482.06M,527.02M,5607612K,00:03:55,10:37.723,18,22
33,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,segment,3,5379175,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_segment_3,1486676K,01:00:43,107.30M,233.98M,5632680K,00:03:18,07:18.659,9,12
34,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,segment,4,5379176,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_segment_4,1478608K,01:01:08,457.30M,470.70M,5629572K,00:03:52,09:26.452,15,18
35,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,Australian,0,5379177,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_Australian_0,2358204K,01:00:57,100.22M,144.12M,7067360K,00:04:05,09:26.082,13,16
36,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,Australian,1,5379178,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_Australian_1,902304K,01:01:08,399.56M,535.25M,5008228K,00:04:42,13:35.191,43,54
37,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,Australian,2,5379179,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_Australian_2,1072320K,01:00:52,104.90M,220.42M,5124312K,00:03:12,08:55.508,21,25
38,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,Australian,3,5379180,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_Australian_3,232560K,00:00:39,40.03M,0.31M,1865200K,00:00:04,00:08.585,0,0
39,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,Australian,4,5379181,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_Australian_4,2538184K,01:01:12,607.57M,1237.95M,7043636K,00:06:34,20:40.471,82,87
40,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,adult,0,5379182,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_adult_0,3405176K,01:01:27,419.63M,194.47M,7538984K,00:09:54,01:05:34,11,23
41,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,adult,1,5379183,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_adult_1,2733108K,01:01:02,196.01M,37.28M,6763320K,00:03:17,11:52.747,3,6
42,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,adult,2,5379184,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_adult_2,2720272K,01:01:14,227.46M,30.66M,6748932K,00:07:03,19:05.587,4,9
43,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,adult,3,5379185,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_adult_3,2723240K,01:00:40,160.70M,16.86M,6751852K,00:03:18,08:36.193,0,0
44,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,adult,4,5379186,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_adult_4,3507252K,01:01:30,335.83M,63.31M,7620740K,00:09:29,53:00.654,6,19
45,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,Albert,0,5379187,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_Albert_0,5587776K,01:01:33,9180.55M,562.18M,9649896K,00:10:39,01:04:02,0,0
46,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,Albert,1,5379188,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_Albert_1,5570824K,01:01:35,9180.37M,562.14M,9636472K,00:10:38,01:04:04,0,0
47,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,Albert,2,5379189,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_Albert_2,5632408K,01:01:34,8667.56M,562.18M,9697380K,00:11:01,58:36.397,0,0
48,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,Albert,3,5379190,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_Albert_3,5566428K,01:01:32,8923.92M,562.18M,9628500K,00:11:13,58:52.227,0,0
49,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100,Albert,4,5379191,autosklearnBBCSMBOAndEnsembleSelectionBISMACLatest_B_10_Nb_100_master_thesis_3600s1c8G_Albert_4,5448M,01:01:33,9180.25M,562.18M,9700572K,00:10:44,01:04:50,0,0
