,tool,task,fold,JobID,JobName,MaxRSS,Elapsed,MaxDiskRead,MaxDiskWrite,MaxVMSize,MinCPU,TotalCPU,SMACModelsSUCCESS,SMACModelsALL
10,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,kr-vs-kp,0,5426232,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_kr-vs-kp_0,2449480K,01:00:40,610.76M,512.16M,6538788K,00:07:41,15:09.144,12,18
11,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,kr-vs-kp,1,5426233,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_kr-vs-kp_1,3351532K,01:00:43,531.54M,863.26M,7594572K,00:07:01,31:57.504,53,64
12,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,kr-vs-kp,2,5426234,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_kr-vs-kp_2,3133600K,01:00:39,669.71M,656.89M,7290152K,00:05:00,13:20.052,19,24
13,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,kr-vs-kp,3,5426235,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_kr-vs-kp_3,3263468K,01:00:39,425.38M,541.24M,7420456K,00:07:55,27:47.103,24,34
14,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,kr-vs-kp,4,5426236,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_kr-vs-kp_4,2628016K,01:00:44,674.77M,589.51M,6809444K,00:07:05,24:58.967,19,24
15,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,vehicle,0,5426237,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_vehicle_0,787508K,01:00:14,97.79M,108.33M,4896608K,00:04:28,06:36.461,7,10
16,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,vehicle,1,5426238,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_vehicle_1,794012K,01:00:27,102.74M,218.61M,4897576K,00:04:25,08:03.928,15,18
17,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,vehicle,2,5426239,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_vehicle_2,3292184K,01:00:27,109.59M,499.22M,7617408K,00:05:07,12:07.517,24,30
18,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,vehicle,3,5426240,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_vehicle_3,961540K,01:00:10,97.34M,84.56M,5112044K,00:05:05,06:40.829,6,10
19,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,vehicle,4,5426241,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_vehicle_4,790972K,01:00:18,95.50M,93.22M,4898204K,00:04:03,05:43.880,4,6
20,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,MiniBooNE,0,5426242,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_MiniBooNE_0,3854708K,01:00:28,1763.47M,127.97M,7917640K,00:09:28,01:02:12,2,18
21,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,MiniBooNE,1,5426243,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_MiniBooNE_1,4053568K,01:00:22,1763.53M,127.97M,8159256K,00:09:27,01:05:18,2,18
22,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,MiniBooNE,2,5426244,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_MiniBooNE_2,1405092K,01:00:14,884.73M,109.08M,5439600K,00:06:37,16:20.873,0,0
23,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,MiniBooNE,3,5426245,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_MiniBooNE_3,3880404K,01:00:21,1502.11M,121.99M,8023636K,00:10:35,42:06.710,2,14
24,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,MiniBooNE,4,5426246,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_MiniBooNE_4,4136748K,01:00:22,1502.24M,121.99M,8311992K,00:09:02,39:22.290,2,14
25,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,connect-4,0,5426247,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_connect-4_0,3474136K,01:01:13,616.20M,82.08M,7770088K,00:07:11,21:59.727,2,12
26,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,connect-4,1,5426248,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_connect-4_1,3509520K,01:00:15,379.48M,57.31M,7850116K,00:05:20,11:09.405,1,6
27,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,connect-4,2,5426249,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_connect-4_2,3974104K,01:01:14,687.36M,85.63M,8214928K,00:07:36,29:47.009,2,14
28,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,connect-4,3,5426250,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_connect-4_3,3660372K,01:00:19,379.58M,57.31M,8000340K,00:05:32,12:34.586,1,6
29,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,connect-4,4,5426251,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_connect-4_4,3861012K,01:01:26,617.25M,82.91M,8114152K,00:07:32,29:42.268,2,12
30,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,segment,0,5426252,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_segment_0,805000K,01:00:13,99.69M,107.80M,4901236K,00:04:22,06:20.867,4,6
31,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,segment,1,5426253,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_segment_1,1458948K,01:00:40,272.56M,246.37M,5535660K,00:04:32,09:05.716,10,12
32,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,segment,2,5426254,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_segment_2,2896748K,01:00:39,364.60M,820.57M,7333344K,00:05:38,23:39.347,37,46
33,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,segment,3,5426255,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_segment_3,1534676K,01:00:14,110.69M,318.33M,5856288K,00:04:18,10:08.576,13,16
34,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,segment,4,5426256,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_segment_4,1411436K,01:00:28,114.67M,489.93M,5596428K,00:04:20,11:57.095,16,20
35,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,Australian,0,5426257,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_Australian_0,682884K,01:00:16,93.95M,54.03M,4785484K,00:04:12,05:09.536,4,6
36,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,Australian,1,5426258,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_Australian_1,1243924K,01:00:23,101.94M,213.35M,5420420K,00:04:36,12:17.701,20,22
37,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,Australian,2,5426259,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_Australian_2,1826688K,01:00:19,99.04M,158.16M,6334076K,00:04:16,10:25.646,13,16
38,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,Australian,3,5426260,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_Australian_3,683192K,01:00:20,94.18M,52.29M,5006412K,00:04:31,05:31.703,4,6
39,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,Australian,4,5426261,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_Australian_4,2593100K,01:00:16,94.97M,64.14M,7114624K,00:04:13,06:22.196,6,8
40,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,adult,0,5426262,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_adult_0,3062416K,01:00:51,245.83M,45.84M,7198148K,00:07:40,35:43.979,5,12
41,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,adult,1,5426263,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_adult_1,3049648K,01:00:13,158.60M,16.87M,7078108K,00:04:14,09:53.223,0,0
42,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,adult,2,5426264,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_adult_2,3024096K,01:00:51,206.94M,27.80M,7052816K,00:07:10,20:07.185,3,8
43,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,adult,3,5426265,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_adult_3,3249596K,01:01:04,395.72M,113.28M,7618824K,00:07:59,01:01:26,9,20
44,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,adult,4,5426266,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_adult_4,3496784K,01:01:13,340.81M,103.88M,7683308K,00:09:47,57:39.444,9,20
45,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,Albert,0,5426267,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_Albert_0,5520792K,01:01:07,8918.81M,558.90M,9726964K,00:10:52,01:04:49,0,0
46,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,Albert,1,5426268,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_Albert_1,5542652K,01:01:06,8662.40M,558.90M,9599948K,00:11:09,01:05:19,0,0
47,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,Albert,2,5426269,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_Albert_2,5657800K,01:01:12,8662.10M,558.90M,9724868K,00:11:18,58:42.628,0,0
48,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,Albert,3,5426270,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_Albert_3,5572376K,01:01:15,8663.16M,558.90M,9635496K,00:11:26,59:09.878,0,0
49,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100,Albert,4,5426271,autosklearnBBCEnsembleSelectionNoPreSelectLatest_B_10_Nb_100_master_thesis_3600s1c8G_Albert_4,5624548K,01:01:02,9180.03M,562.19M,9836636K,00:10:51,52:45.399,0,0
