,tool,task,fold,JobID,JobName,MaxRSS,Elapsed,MaxDiskRead,MaxDiskWrite,MaxVMSize,MinCPU,TotalCPU,SMACModelsSUCCESS,SMACModelsALL
11,autosklearnThresholdout_scale001_ensemble0,kr-vs-kp,1,5433777,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_kr-vs-kp_1,2096388K,01:00:13,137.97M,115.66M,6190276K,00:06:05,10:25.628,19,26
12,autosklearnThresholdout_scale001_ensemble0,kr-vs-kp,2,5433778,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_kr-vs-kp_2,2768288K,01:00:22,178.65M,144.22M,6948884K,00:06:43,20:54.782,40,48
13,autosklearnThresholdout_scale001_ensemble0,kr-vs-kp,3,5433779,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_kr-vs-kp_3,2921156K,01:00:10,153.67M,118.65M,7014732K,00:06:46,17:49.123,28,34
14,autosklearnThresholdout_scale001_ensemble0,kr-vs-kp,4,5433780,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_kr-vs-kp_4,2119480K,01:00:14,113.83M,44.10M,6213944K,00:06:22,09:24.539,6,11
15,autosklearnThresholdout_scale001_ensemble0,vehicle,0,5433781,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_vehicle_0,1336504K,01:00:15,150.20M,155.66M,5458412K,00:04:55,08:38.323,82,91
16,autosklearnThresholdout_scale001_ensemble0,vehicle,1,5433782,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_vehicle_1,990812K,01:00:13,105.56M,61.06M,5192492K,00:02:56,04:14.963,22,24
17,autosklearnThresholdout_scale001_ensemble0,vehicle,2,5433783,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_vehicle_2,674060K,01:00:13,94.09M,13.11M,4776924K,00:02:39,02:45.576,0,0
18,autosklearnThresholdout_scale001_ensemble0,vehicle,3,5433784,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_vehicle_3,1245016K,01:00:12,173.65M,191.76M,5417828K,00:08:17,14:20.338,107,118
19,autosklearnThresholdout_scale001_ensemble0,vehicle,4,5433785,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_vehicle_4,1045272K,01:00:10,112.62M,83.79M,5087660K,00:03:29,05:08.082,31,36
20,autosklearnThresholdout_scale001_ensemble0,MiniBooNE,0,5433786,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_MiniBooNE_0,3940156K,01:00:30,1603.01M,121.52M,8095512K,00:08:47,46:52.642,3,16
21,autosklearnThresholdout_scale001_ensemble0,MiniBooNE,1,5433787,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_MiniBooNE_1,4157500K,01:00:34,1979.82M,193.32M,8376860K,00:08:59,58:56.776,5,20
22,autosklearnThresholdout_scale001_ensemble0,MiniBooNE,2,5433788,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_MiniBooNE_2,1210676K,01:00:19,832.26M,104.25M,5246236K,00:06:22,09:15.581,0,0
23,autosklearnThresholdout_scale001_ensemble0,MiniBooNE,3,5433789,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_MiniBooNE_3,3902324K,01:00:14,1036.85M,104.66M,7988896K,00:07:20,22:54.565,0,0
24,autosklearnThresholdout_scale001_ensemble0,MiniBooNE,4,5433790,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_MiniBooNE_4,4019056K,01:00:33,1879.69M,196.44M,8307908K,00:08:56,58:21.201,5,19
25,autosklearnThresholdout_scale001_ensemble0,connect-4,0,5433791,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_connect-4_0,1894872K,01:00:08,378.43M,49.08M,6156456K,00:03:15,04:53.970,1,6
26,autosklearnThresholdout_scale001_ensemble0,connect-4,1,5433792,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_connect-4_1,4202172K,01:00:25,584.42M,55.56M,8197400K,00:06:40,18:37.110,2,12
27,autosklearnThresholdout_scale001_ensemble0,connect-4,2,5433793,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_connect-4_2,2223372K,01:00:19,446.50M,49.71M,6319068K,00:03:10,05:19.353,1,8
28,autosklearnThresholdout_scale001_ensemble0,connect-4,3,5433794,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_connect-4_3,3666704K,01:01:06,1530.78M,458.81M,7767724K,00:08:37,53:16.611,13,36
29,autosklearnThresholdout_scale001_ensemble0,connect-4,4,5433795,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_connect-4_4,1895860K,01:00:16,378.00M,49.08M,6155400K,00:03:07,04:47.689,1,6
30,autosklearnThresholdout_scale001_ensemble0,segment,0,5433796,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_segment_0,772044K,01:00:10,100.93M,29.98M,4893372K,00:03:08,03:43.958,6,8
31,autosklearnThresholdout_scale001_ensemble0,segment,1,5433797,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_segment_1,3519892K,01:00:18,184.64M,219.91M,7951952K,00:10:39,17:48.383,62,75
32,autosklearnThresholdout_scale001_ensemble0,segment,2,5433798,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_segment_2,3342408K,01:00:25,186.08M,246.02M,7797280K,00:04:58,12:13.726,67,73
33,autosklearnThresholdout_scale001_ensemble0,segment,3,5433799,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_segment_3,756792K,01:00:20,107.06M,57.29M,4893436K,00:03:01,04:00.289,12,14
34,autosklearnThresholdout_scale001_ensemble0,segment,4,5433800,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_segment_4,760288K,01:00:22,115.32M,99.37M,4966960K,00:03:01,04:34.860,19,22
35,autosklearnThresholdout_scale001_ensemble0,Australian,0,5433801,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_Australian_0,1024140K,01:00:13,107.19M,55.62M,5210980K,00:03:26,05:04.031,29,33
36,autosklearnThresholdout_scale001_ensemble0,Australian,1,5433802,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_Australian_1,1068056K,01:00:11,106.09M,45.72M,5318808K,00:03:04,04:42.585,28,30
37,autosklearnThresholdout_scale001_ensemble0,Australian,2,5433803,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_Australian_2,831584K,01:00:16,99.23M,30.11M,4961460K,00:02:42,03:46.806,14,16
38,autosklearnThresholdout_scale001_ensemble0,Australian,3,5433804,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_Australian_3,1241320K,01:00:17,122.64M,89.80M,5312232K,00:04:58,07:57.525,58,68
39,autosklearnThresholdout_scale001_ensemble0,Australian,4,5433806,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_Australian_4,759744K,01:00:10,114.17M,64.03M,4930412K,00:03:45,05:27.193,42,49
40,autosklearnThresholdout_scale001_ensemble0,adult,0,5433807,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_adult_0,2108160K,01:00:22,214.67M,362.71M,6160564K,00:02:57,05:34.442,6,10
41,autosklearnThresholdout_scale001_ensemble0,adult,1,5433808,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_adult_1,2107700K,01:00:21,214.66M,360.33M,6160568K,00:06:09,12:24.670,6,10
42,autosklearnThresholdout_scale001_ensemble0,adult,2,5433809,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_adult_2,2508652K,01:01:22,463.57M,636.08M,6624764K,00:08:17,49:31.455,23,33
43,autosklearnThresholdout_scale001_ensemble0,adult,3,5433810,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_adult_3,2107988K,01:00:12,177.19M,361.56M,6233828K,00:03:19,04:54.589,4,6
44,autosklearnThresholdout_scale001_ensemble0,adult,4,5433811,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_adult_4,2542504K,01:00:26,427.79M,616.21M,6759712K,00:09:01,53:41.169,21,32
45,autosklearnThresholdout_scale001_ensemble0,Albert,0,5433812,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_Albert_0,5680972K,01:01:42,9951.25M,551.74M,9716436K,00:10:19,01:02:19,3,22
46,autosklearnThresholdout_scale001_ensemble0,Albert,1,5433813,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_Albert_1,4300152K,01:01:09,8654.28M,537.69M,8319980K,00:10:10,40:05.553,1,20
47,autosklearnThresholdout_scale001_ensemble0,Albert,2,5433814,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_Albert_2,5587.50M,01:01:44,8920.34M,547.86M,9904724K,00:10:12,58:59.472,3,20
48,autosklearnThresholdout_scale001_ensemble0,Albert,3,5433815,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_Albert_3,5511208K,01:01:39,10470.08M,555.61M,9546728K,00:10:24,01:04:59,3,23
49,autosklearnThresholdout_scale001_ensemble0,Albert,4,5433816,autosklearnThresholdout_scale001_ensemble0_master_thesis_3600s1c8G_Albert_4,5646344K,01:01:48,10470.24M,555.61M,9684728K,00:10:18,58:49.203,3,22
