,tool,task,fold,JobID,JobName,MaxRSS,Elapsed,MaxDiskRead,MaxDiskWrite,MaxVMSize,MinCPU,TotalCPU,SMACModelsSUCCESS,SMACModelsALL
12,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,kr-vs-kp,2,5378897,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_kr-vs-kp_2,3038292K,01:00:42,634.02M,514.74M,7270948K,00:06:21,13:51.668,10,14
13,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,kr-vs-kp,3,5378898,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_kr-vs-kp_3,3110328K,01:00:39,274.35M,161.65M,7216432K,00:06:27,11:20.473,5,10
14,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,kr-vs-kp,4,5378899,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_kr-vs-kp_4,3081468K,01:00:53,632.51M,556.52M,7190568K,00:06:55,22:58.653,17,22
15,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,vehicle,0,5378900,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_vehicle_0,785568K,01:00:34,247.24M,205.84M,4896492K,00:04:02,06:00.851,6,8
16,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,vehicle,1,5378901,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_vehicle_1,3328776K,01:00:40,268.81M,270.71M,7731332K,00:03:17,08:53.805,19,23
17,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,vehicle,2,5378902,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_vehicle_2,791612K,01:00:38,357.29M,403.15M,4897772K,00:03:10,06:38.842,18,22
18,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,vehicle,3,5378903,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_vehicle_3,792164K,01:00:39,281.52M,302.19M,4896196K,00:03:13,05:53.651,13,16
19,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,vehicle,4,5378904,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_vehicle_4,791308K,01:00:24,97.07M,93.46M,5119184K,00:03:03,04:42.019,4,6
20,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,MiniBooNE,0,5378905,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_MiniBooNE_0,1429756K,01:00:30,729.18M,148.25M,5503752K,00:06:26,09:24.284,0,0
21,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,MiniBooNE,1,5378906,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_MiniBooNE_1,3397568K,01:00:30,1038.83M,150.25M,7487776K,00:06:40,16:15.870,0,0
22,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,MiniBooNE,2,5378907,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_MiniBooNE_2,3890972K,01:00:34,1598.06M,169.45M,8229124K,00:07:55,29:12.157,2,14
23,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,MiniBooNE,3,5378908,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_MiniBooNE_3,3869748K,01:00:34,1920.98M,178.43M,7981444K,00:08:44,01:04:28,2,18
24,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,MiniBooNE,4,5378909,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_MiniBooNE_4,1419432K,01:00:29,729.08M,148.25M,5504660K,00:06:28,09:39.525,0,0
25,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,connect-4,0,5378910,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_connect-4_0,3795640K,01:01:46,1182.57M,143.51M,8094252K,00:09:34,53:35.156,4,25
26,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,connect-4,1,5378911,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_connect-4_1,3549336K,01:00:29,402.45M,78.17M,7853276K,00:04:46,10:08.956,1,6
27,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,connect-4,2,5378912,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_connect-4_2,3918940K,01:01:46,664.46M,104.51M,8188116K,00:07:04,26:46.257,2,12
28,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,connect-4,3,5378913,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_connect-4_3,3549108K,01:01:40,601.37M,132.09M,7913064K,00:04:48,14:34.955,2,10
29,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,connect-4,4,5378914,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_connect-4_4,3778592K,01:01:46,943.36M,115.57M,7894436K,00:08:32,43:11.241,3,19
30,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,segment,0,5378915,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_segment_0,1401880K,01:00:31,369.49M,477.87M,5573752K,00:03:07,07:05.475,8,10
31,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,segment,1,5378916,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_segment_1,1438672K,01:00:32,297.53M,288.38M,5603988K,00:03:03,06:21.913,6,8
32,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,segment,2,5378917,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_segment_2,3268788K,01:01:40,1370.08M,2112.23M,7573824K,00:05:18,29:15.991,59,66
33,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,segment,3,5378918,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_segment_3,860080K,01:00:29,102.87M,107.78M,4987032K,00:03:19,05:12.585,4,6
34,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,segment,4,5378919,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_segment_4,1332640K,01:01:56,366.30M,362.78M,5504360K,00:04:11,09:49.704,14,16
35,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,Australian,0,5378920,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_Australian_0,797652K,01:01:53,365.78M,287.91M,4956820K,00:03:56,09:01.128,17,20
36,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,Australian,1,5378921,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_Australian_1,1834884K,01:02:06,1062.60M,1198.19M,6150424K,00:04:57,16:05.455,45,52
37,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,Australian,2,5378922,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_Australian_2,2471132K,01:02:05,342.12M,393.62M,6991000K,00:04:43,14:20.521,43,50
38,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,Australian,3,5378923,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_Australian_3,1925068K,01:01:43,383.17M,323.90M,6335472K,00:03:50,09:26.823,14,16
39,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,Australian,4,5378924,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_Australian_4,884220K,01:00:26,98.56M,88.90M,4986444K,00:03:32,05:26.192,8,10
40,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,adult,0,5378925,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_adult_0,3408412K,01:00:45,568.63M,212.51M,7613376K,00:10:32,59:30.834,10,23
41,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,adult,1,5378926,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_adult_1,3218288K,01:01:17,548.29M,174.29M,7411768K,00:10:00,58:59.637,10,21
42,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,adult,2,5378927,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_adult_2,3488756K,01:01:04,742.44M,372.83M,7597780K,00:11:15,54:38.640,11,23
43,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,adult,3,5378928,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_adult_3,3041476K,01:01:11,267.59M,53.06M,7070048K,00:06:50,18:09.453,3,8
44,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,adult,4,5378929,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_adult_4,3054100K,01:01:12,330.79M,61.36M,7082324K,00:07:46,32:57.699,5,12
45,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,Albert,0,5378930,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_Albert_0,5625604K,01:01:21,9342.20M,708.09M,9687320K,00:09:52,01:04:10,1,20
46,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,Albert,1,5378931,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_Albert_1,5428756K,01:01:21,8829.49M,708.08M,9492024K,00:10:36,58:24.233,1,19
47,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,Albert,2,5378932,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_Albert_2,5616744K,01:01:21,9341.70M,708.09M,9685040K,00:09:49,58:07.113,1,20
48,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,Albert,3,5378933,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_Albert_3,5562364K,01:01:21,9341.90M,708.08M,9663688K,00:09:20,01:02:44,1,20
49,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100,Albert,4,5378934,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_100_Nb_100_master_thesis_3600s1c8G_Albert_4,5642704K,01:01:42,9085.40M,708.12M,9706828K,00:10:13,51:37.543,0,0
