,tool,task,fold,JobID,JobName,MaxRSS,Elapsed,MaxDiskRead,MaxDiskWrite,MaxVMSize,MinCPU,TotalCPU,SMACModelsSUCCESS,SMACModelsALL
28,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100,connect-4,3,5379013,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100_master_thesis_3600s1c8G_connect-4_3,3223108K,01:00:36,381.94M,57.31M,7479644K,00:04:37,09:30.442,1,6
29,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100,connect-4,4,5379014,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100_master_thesis_3600s1c8G_connect-4_4,3790044K,01:01:29,459.41M,58.87M,8114388K,00:04:24,10:39.628,1,8
30,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100,segment,0,5379015,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100_master_thesis_3600s1c8G_segment_0,3119028K,01:00:40,191.25M,706.94M,7424792K,00:03:33,18:18.446,40,44
31,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100,segment,1,5379016,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100_master_thesis_3600s1c8G_segment_1,1466444K,01:01:13,432.75M,379.05M,5631276K,00:03:08,08:11.321,12,16
32,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100,segment,2,5379017,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100_master_thesis_3600s1c8G_segment_2,1003340K,01:01:20,277.99M,543.71M,5107992K,00:03:14,09:08.583,17,20
33,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100,segment,3,5379018,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100_master_thesis_3600s1c8G_segment_3,811264K,01:00:46,100.00M,107.07M,4900776K,00:02:54,04:46.394,4,6
34,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100,segment,4,5379019,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100_master_thesis_3600s1c8G_segment_4,3581068K,01:01:18,334.76M,633.21M,7949632K,00:04:06,16:18.956,28,32
35,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100,Australian,0,5379020,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100_master_thesis_3600s1c8G_Australian_0,1052272K,01:00:59,108.71M,272.91M,5343504K,00:04:05,12:21.965,30,32
36,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100,Australian,1,5379021,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100_master_thesis_3600s1c8G_Australian_1,956512K,01:01:11,337.80M,303.40M,5135568K,00:04:17,11:20.738,21,24
37,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100,Australian,2,5379024,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100_master_thesis_3600s1c8G_Australian_2,2032300K,01:01:03,300.25M,298.11M,6471728K,00:04:07,09:38.225,9,12
38,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100,Australian,3,5379025,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100_master_thesis_3600s1c8G_Australian_3,2337760K,01:01:19,197.02M,148.31M,6839944K,00:03:40,09:30.899,19,22
39,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100,Australian,4,5379026,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100_master_thesis_3600s1c8G_Australian_4,2031296K,01:01:15,276.73M,242.59M,6420236K,00:04:18,12:12.938,24,26
40,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100,adult,0,5379027,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100_master_thesis_3600s1c8G_adult_0,3408224K,01:01:40,405.30M,191.83M,7835320K,00:10:05,01:06:07,11,22
41,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100,adult,1,5379028,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100_master_thesis_3600s1c8G_adult_1,3237488K,01:02:30,323.75M,64.27M,7278288K,00:09:55,58:55.093,6,19
42,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100,adult,2,5379029,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100_master_thesis_3600s1c8G_adult_2,2835076K,01:01:00,160.33M,16.85M,6865812K,00:03:52,09:15.335,0,0
43,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100,adult,3,5379030,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100_master_thesis_3600s1c8G_adult_3,3256732K,01:01:56,427.61M,205.16M,7551168K,00:09:37,01:05:23,11,22
44,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100,adult,4,5379031,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100_master_thesis_3600s1c8G_adult_4,2950.50M,01:01:08,257.27M,42.02M,7080112K,00:09:02,39:10.066,3,13
45,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100,Albert,0,5379032,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100_master_thesis_3600s1c8G_Albert_0,5509628K,01:01:44,8406.06M,558.88M,9631536K,00:10:27,52:28.817,0,0
46,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100,Albert,1,5379033,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100_master_thesis_3600s1c8G_Albert_1,5487772K,01:01:44,7889.11M,555.63M,9552816K,00:11:11,52:49.107,0,0
47,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100,Albert,2,5379034,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100_master_thesis_3600s1c8G_Albert_2,5464164K,01:02:02,8958.74M,581.48M,9518360K,00:08:52,52:18.178,1,18
48,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100,Albert,3,5379035,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100_master_thesis_3600s1c8G_Albert_3,5528656K,01:01:33,8919.21M,558.88M,9582588K,00:09:24,57:42.337,0,0
49,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100,Albert,4,5379036,autosklearnBBCSMBOAndEnsembleSelectionLatest_B_10_Nb_100_master_thesis_3600s1c8G_Albert_4,5659188K,01:01:50,8918.74M,558.88M,9727292K,00:10:58,52:26.414,0,0
