,tool,task,fold,JobID,JobName,MaxRSS,Elapsed,MaxDiskRead,MaxDiskWrite,MaxVMSize,MinCPU,TotalCPU,SMACModelsSUCCESS,SMACModelsALL
17,autosklearnThresholdout_scale05_ensemble0,vehicle,2,5433990,autosklearnThresholdout_scale05_ensemble0_master_thesis_3600s1c8G_vehicle_2,1876300K,01:00:08,110.90M,86.06M,5927192K,00:03:10,04:41.294,30,33
18,autosklearnThresholdout_scale05_ensemble0,vehicle,3,5433991,autosklearnThresholdout_scale05_ensemble0_master_thesis_3600s1c8G_vehicle_3,760692K,01:00:14,95.79M,18.25M,4964504K,00:02:56,03:15.590,4,6
19,autosklearnThresholdout_scale05_ensemble0,vehicle,4,5433992,autosklearnThresholdout_scale05_ensemble0_master_thesis_3600s1c8G_vehicle_4,761152K,01:00:15,133.60M,157.24M,5151844K,00:05:28,09:06.990,64,69
20,autosklearnThresholdout_scale05_ensemble0,MiniBooNE,0,5433993,autosklearnThresholdout_scale05_ensemble0_master_thesis_3600s1c8G_MiniBooNE_0,1407828K,01:00:16,729.24M,103.84M,5460856K,00:06:11,09:30.062,0,0
21,autosklearnThresholdout_scale05_ensemble0,MiniBooNE,1,5433994,autosklearnThresholdout_scale05_ensemble0_master_thesis_3600s1c8G_MiniBooNE_1,3253032K,01:00:16,883.32M,104.25M,7535736K,00:06:30,16:33.428,0,0
22,autosklearnThresholdout_scale05_ensemble0,MiniBooNE,2,5433995,autosklearnThresholdout_scale05_ensemble0_master_thesis_3600s1c8G_MiniBooNE_2,4065872K,01:03:56,1929.20M,180.47M,8315168K,00:09:05,01:02:38,3,19
23,autosklearnThresholdout_scale05_ensemble0,MiniBooNE,3,5433996,autosklearnThresholdout_scale05_ensemble0_master_thesis_3600s1c8G_MiniBooNE_3,4178364K,01:00:35,1976.00M,126.74M,8371344K,00:08:36,58:40.636,3,20
24,autosklearnThresholdout_scale05_ensemble0,MiniBooNE,4,5433997,autosklearnThresholdout_scale05_ensemble0_master_thesis_3600s1c8G_MiniBooNE_4,1429960K,01:00:18,729.39M,103.84M,5482384K,00:06:11,09:49.920,0,0
25,autosklearnThresholdout_scale05_ensemble0,connect-4,0,5433998,autosklearnThresholdout_scale05_ensemble0_master_thesis_3600s1c8G_connect-4_0,3913076K,01:00:41,1507.34M,1494.95M,8146640K,00:08:17,59:18.906,15,37
26,autosklearnThresholdout_scale05_ensemble0,connect-4,1,5433999,autosklearnThresholdout_scale05_ensemble0_master_thesis_3600s1c8G_connect-4_1,3661004K,01:00:55,1552.85M,466.82M,7830340K,00:08:34,47:54.884,11,32
27,autosklearnThresholdout_scale05_ensemble0,connect-4,2,5434000,autosklearnThresholdout_scale05_ensemble0_master_thesis_3600s1c8G_connect-4_2,3993136K,01:00:56,1451.02M,381.46M,8016236K,00:08:09,47:17.380,13,34
28,autosklearnThresholdout_scale05_ensemble0,connect-4,3,5434001,autosklearnThresholdout_scale05_ensemble0_master_thesis_3600s1c8G_connect-4_3,2219296K,01:00:22,583.83M,55.78M,6318192K,00:06:11,12:01.031,2,12
29,autosklearnThresholdout_scale05_ensemble0,connect-4,4,5434002,autosklearnThresholdout_scale05_ensemble0_master_thesis_3600s1c8G_connect-4_4,3651964K,01:00:28,607.09M,55.88M,7831632K,00:06:59,12:28.605,2,13
30,autosklearnThresholdout_scale05_ensemble0,segment,0,5434003,autosklearnThresholdout_scale05_ensemble0_master_thesis_3600s1c8G_segment_0,714952K,01:00:10,106.60M,52.42M,4837048K,00:02:59,03:54.644,11,14
31,autosklearnThresholdout_scale05_ensemble0,segment,1,5434004,autosklearnThresholdout_scale05_ensemble0_master_thesis_3600s1c8G_segment_1,3353676K,01:00:14,272.51M,489.40M,7880876K,00:07:07,18:04.827,113,124
32,autosklearnThresholdout_scale05_ensemble0,segment,2,5434005,autosklearnThresholdout_scale05_ensemble0_master_thesis_3600s1c8G_segment_2,3606356K,01:00:06,143.31M,183.93M,8009416K,00:03:45,08:16.034,39,44
33,autosklearnThresholdout_scale05_ensemble0,segment,3,5434006,autosklearnThresholdout_scale05_ensemble0_master_thesis_3600s1c8G_segment_3,679528K,01:00:06,96.89M,14.58M,4779788K,00:03:00,03:11.379,0,0
34,autosklearnThresholdout_scale05_ensemble0,segment,4,5434007,autosklearnThresholdout_scale05_ensemble0_master_thesis_3600s1c8G_segment_4,774036K,01:00:16,107.41M,57.60M,4892404K,00:03:09,04:03.961,12,14
35,autosklearnThresholdout_scale05_ensemble0,Australian,0,5434008,autosklearnThresholdout_scale05_ensemble0_master_thesis_3600s1c8G_Australian_0,2133260K,01:00:15,146.11M,122.63M,6556620K,00:05:42,10:39.717,100,114
36,autosklearnThresholdout_scale05_ensemble0,Australian,1,5434009,autosklearnThresholdout_scale05_ensemble0_master_thesis_3600s1c8G_Australian_1,1744852K,01:00:11,97.81M,28.38M,6118976K,00:02:58,03:57.637,10,13
37,autosklearnThresholdout_scale05_ensemble0,Australian,2,5434010,autosklearnThresholdout_scale05_ensemble0_master_thesis_3600s1c8G_Australian_2,1173992K,01:00:13,108.06M,45.79M,5459548K,00:03:20,04:48.401,29,33
38,autosklearnThresholdout_scale05_ensemble0,Australian,3,5434011,autosklearnThresholdout_scale05_ensemble0_master_thesis_3600s1c8G_Australian_3,825360K,01:00:07,133.35M,85.32M,5047212K,00:05:24,08:59.373,78,87
39,autosklearnThresholdout_scale05_ensemble0,Australian,4,5434012,autosklearnThresholdout_scale05_ensemble0_master_thesis_3600s1c8G_Australian_4,2583216K,01:00:12,116.49M,64.52M,7111764K,00:03:39,05:48.441,45,49
40,autosklearnThresholdout_scale05_ensemble0,adult,0,5434013,autosklearnThresholdout_scale05_ensemble0_master_thesis_3600s1c8G_adult_0,2107636K,01:00:15,214.93M,362.69M,6160828K,00:06:12,11:39.710,6,10
41,autosklearnThresholdout_scale05_ensemble0,adult,1,5434014,autosklearnThresholdout_scale05_ensemble0_master_thesis_3600s1c8G_adult_1,2530156K,01:00:21,369.79M,469.89M,6618784K,00:07:34,29:28.417,18,26
42,autosklearnThresholdout_scale05_ensemble0,adult,2,5434015,autosklearnThresholdout_scale05_ensemble0_master_thesis_3600s1c8G_adult_2,2495924K,01:01:30,549.83M,765.56M,6612828K,00:08:07,51:25.909,29,39
43,autosklearnThresholdout_scale05_ensemble0,adult,3,5434016,autosklearnThresholdout_scale05_ensemble0_master_thesis_3600s1c8G_adult_3,2651860K,01:01:24,410.15M,596.04M,6760900K,00:08:48,43:11.424,18,28
44,autosklearnThresholdout_scale05_ensemble0,adult,4,5434017,autosklearnThresholdout_scale05_ensemble0_master_thesis_3600s1c8G_adult_4,2107396K,01:00:18,213.73M,363.40M,6234740K,00:06:43,12:54.518,5,10
45,autosklearnThresholdout_scale05_ensemble0,Albert,0,5434018,autosklearnThresholdout_scale05_ensemble0_master_thesis_3600s1c8G_Albert_0,5626448K,01:01:50,10469.72M,555.62M,9660388K,00:09:59,01:04:45,3,23
46,autosklearnThresholdout_scale05_ensemble0,Albert,1,5434019,autosklearnThresholdout_scale05_ensemble0_master_thesis_3600s1c8G_Albert_1,4748492K,01:01:46,8663.51M,547.86M,8873036K,00:09:51,53:10.009,3,19
47,autosklearnThresholdout_scale05_ensemble0,Albert,2,5434020,autosklearnThresholdout_scale05_ensemble0_master_thesis_3600s1c8G_Albert_2,5702956K,01:01:27,9170.35M,541.72M,9740096K,00:09:52,58:23.153,2,20
48,autosklearnThresholdout_scale05_ensemble0,Albert,3,5434021,autosklearnThresholdout_scale05_ensemble0_master_thesis_3600s1c8G_Albert_3,5658732K,01:01:42,8663.76M,547.85M,9697168K,00:09:18,52:46.515,3,18
49,autosklearnThresholdout_scale05_ensemble0,Albert,4,5434022,autosklearnThresholdout_scale05_ensemble0_master_thesis_3600s1c8G_Albert_4,5647996K,01:01:44,10469.95M,555.61M,9688860K,00:10:10,01:04:47,3,22
