,tool,task,fold,JobID,JobName,MaxRSS,Elapsed,MaxDiskRead,MaxDiskWrite,MaxVMSize,MinCPU,TotalCPU,SMACModelsSUCCESS,SMACModelsALL
15,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50,vehicle,0,5377173,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50_master_thesis_3600s1c8G_vehicle_0,3627424K,01:00:47,673.45M,1272.85M,7984252K,00:05:47,21:46.932,97,109
16,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50,vehicle,1,5377174,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50_master_thesis_3600s1c8G_vehicle_1,3562596K,01:00:31,427.01M,452.54M,7944228K,00:03:08,07:59.141,18,24
17,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50,vehicle,2,5377175,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50_master_thesis_3600s1c8G_vehicle_2,799676K,01:00:26,100.40M,156.05M,4897980K,00:02:50,05:29.291,12,14
18,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50,vehicle,3,5377176,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50_master_thesis_3600s1c8G_vehicle_3,3239120K,01:00:44,411.77M,619.40M,7279868K,00:04:08,13:37.662,43,56
19,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50,vehicle,4,5377177,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50_master_thesis_3600s1c8G_vehicle_4,3498640K,01:00:40,463.26M,597.23M,7881444K,00:03:21,08:37.533,21,29
20,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50,MiniBooNE,0,5377178,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50_master_thesis_3600s1c8G_MiniBooNE_0,3863228K,01:00:31,1713.17M,134.32M,7932456K,00:09:03,46:31.270,2,16
21,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50,MiniBooNE,1,5377179,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50_master_thesis_3600s1c8G_MiniBooNE_1,4162580K,01:00:30,1764.03M,134.32M,8284972K,00:09:27,58:58.784,2,18
22,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50,MiniBooNE,2,5377180,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50_master_thesis_3600s1c8G_MiniBooNE_2,3853308K,01:00:34,1781.27M,144.96M,7915512K,00:09:29,58:50.950,2,17
23,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50,MiniBooNE,3,5377181,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50_master_thesis_3600s1c8G_MiniBooNE_3,3856196K,01:00:19,1039.14M,116.48M,7979404K,00:07:01,23:02.770,0,0
24,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50,MiniBooNE,4,5377182,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50_master_thesis_3600s1c8G_MiniBooNE_4,3762252K,01:00:23,1192.50M,117.47M,7952196K,00:06:53,20:31.993,0,0
25,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50,connect-4,0,5377183,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50_master_thesis_3600s1c8G_connect-4_0,3797680K,01:01:06,921.90M,102.03M,8261196K,00:10:08,41:29.380,3,20
26,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50,connect-4,1,5377184,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50_master_thesis_3600s1c8G_connect-4_1,3847556K,01:01:18,617.42M,86.05M,8165272K,00:07:41,26:53.454,2,12
27,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50,connect-4,2,5377185,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50_master_thesis_3600s1c8G_connect-4_2,3776632K,01:01:09,969.84M,114.85M,7882576K,00:09:50,52:21.868,4,22
28,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50,connect-4,3,5377186,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50_master_thesis_3600s1c8G_connect-4_3,3892992K,01:01:13,1115.81M,182.26M,8216088K,00:09:18,59:27.169,5,26
29,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50,connect-4,4,5377187,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50_master_thesis_3600s1c8G_connect-4_4,3859824K,01:01:03,967.83M,114.47M,7923920K,00:09:24,45:26.968,4,22
30,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50,segment,0,5377188,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50_master_thesis_3600s1c8G_segment_0,1469248K,01:00:27,130.80M,582.44M,5595344K,00:04:47,14:05.222,21,29
31,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50,segment,1,5377189,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50_master_thesis_3600s1c8G_segment_1,1460680K,01:01:00,405.70M,329.69M,5685360K,00:04:52,11:09.857,14,16
32,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50,segment,2,5377190,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50_master_thesis_3600s1c8G_segment_2,1440184K,01:00:49,236.00M,566.59M,5605660K,00:03:29,10:58.103,18,22
33,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50,segment,3,5377191,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50_master_thesis_3600s1c8G_segment_3,1292404K,01:00:21,111.68M,331.57M,5463212K,00:03:19,08:48.572,14,16
34,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50,segment,4,5377192,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50_master_thesis_3600s1c8G_segment_4,3474816K,01:00:45,506.88M,849.96M,7819584K,00:03:58,20:55.246,35,42
35,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50,Australian,0,5377193,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50_master_thesis_3600s1c8G_Australian_0,2452268K,01:00:30,107.54M,264.47M,6975028K,00:04:03,12:14.256,30,38
36,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50,Australian,1,5377194,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50_master_thesis_3600s1c8G_Australian_1,1422824K,01:00:42,410.95M,605.13M,5702668K,00:05:58,18:05.555,60,70
37,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50,Australian,2,5377195,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50_master_thesis_3600s1c8G_Australian_2,770948K,01:00:29,101.29M,131.73M,4912880K,00:03:40,08:04.603,15,22
38,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50,Australian,3,5377196,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50_master_thesis_3600s1c8G_Australian_3,746780K,01:00:22,96.86M,147.19M,4631M,00:03:19,07:31.008,9,12
39,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50,Australian,4,5377197,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50_master_thesis_3600s1c8G_Australian_4,2662260K,01:00:23,96.08M,66.15M,7256408K,00:03:38,05:47.935,7,10
40,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50,adult,0,5377198,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50_master_thesis_3600s1c8G_adult_0,3406012K,01:01:03,540.29M,347.95M,7540452K,00:10:08,01:00:00,11,22
41,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50,adult,1,5377199,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50_master_thesis_3600s1c8G_adult_1,2985836K,01:00:44,286.58M,56.38M,7055920K,00:08:07,47:39.478,6,16
42,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50,adult,2,5377200,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50_master_thesis_3600s1c8G_adult_2,3060936K,01:00:58,386.76M,199.43M,7090772K,00:08:08,52:36.084,11,22
43,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50,adult,3,5377201,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50_master_thesis_3600s1c8G_adult_3,3190352K,01:01:03,334.04M,77.03M,7277444K,00:09:11,46:43.463,4,17
44,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50,adult,4,5377202,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50_master_thesis_3600s1c8G_adult_4,3494516K,01:01:09,342.62M,104.07M,7606380K,00:09:38,01:01:35,8,20
45,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50,Albert,0,5377203,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50_master_thesis_3600s1c8G_Albert_0,5615604K,01:00:57,8661.86M,580.45M,9679992K,00:10:11,40:16.827,0,0
46,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50,Albert,1,5377204,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50_master_thesis_3600s1c8G_Albert_1,5601656K,01:01:38,8939.54M,598.25M,9666592K,00:10:11,58:22.126,1,19
47,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50,Albert,2,5377205,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50_master_thesis_3600s1c8G_Albert_2,5604324K,01:01:37,9195.45M,598.25M,9670936K,00:09:49,46:16.260,1,20
48,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50,Albert,3,5377206,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50_master_thesis_3600s1c8G_Albert_3,5560892K,01:01:00,8662.58M,580.45M,9627584K,00:11:05,58:34.709,0,0
49,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50,Albert,4,5377207,autosklearnBBCEnsembleSelectionLatest_B_50_Nb_50_master_thesis_3600s1c8G_Albert_4,5616836K,01:00:56,8919.31M,580.45M,9678796K,00:10:42,52:28.359,0,0
