repeat,dataset_name,hue,model,0,1,2,3
5,7592,test_performance_singlemodelTrue,RandomForestClassifier,0.7756141912368849,0.7696864676879374,0.7704678781754575,0.7670693167608302
5,7592,test_performance_singlemodelTrue,XGBClassifier,0.7912957189799228,0.795331425211544,0.7946572859685238,0.7941687157882895
5,146818,test_performance_singlemodelFalse,DecisionTreeClassifier,0.8562689368665761,0.8567638193152181,0.8565154414466424,0.8341197175774602
5,146818,test_performance_singlemodelFalse,GradientBoostingClassifier,0.8587970068337475,0.8571121830614707,0.8561469015899794,0.8498601910897845
5,146818,test_performance_singlemodelFalse,HistGradientBoostingClassifier,0.8573623174536579,0.8585105847955535,0.8512053835421423,0.8477552842556246
5,146818,test_performance_singlemodelFalse,LGBMClassifier,0.8590885154022159,0.8520523797612649,0.8541579275728454,0.8505768693217529
5,146818,test_performance_singlemodelFalse,LinearDiscriminantAnalysis,0.8754480681838517,0.8644515559060061,0.8495022600278356,0.8460933556809607
5,146818,test_performance_singlemodelFalse,MLPClassifier,0.7975376333013489,0.856464817597265,0.8609785056654374,0.8494313055295747
5,146818,test_performance_singlemodelFalse,RandomForestClassifier,0.8693085527129147,0.8574096978120519,0.856213715073736,0.8505788996700101
5,146818,test_performance_singlemodelFalse,XGBClassifier,0.8634251463648621,0.8550187795628222,0.8486967684613134,0.8477936776361388
5,146818,test_performance_singlemodelTrue,DecisionTreeClassifier,0.8562689368665761,0.8548025766259514,0.8509625691178062,0.8596276178201334
5,146818,test_performance_singlemodelTrue,GradientBoostingClassifier,0.8607978071538757,0.8532352748961569,0.8708536252257852,0.853194184448985
5,146818,test_performance_singlemodelTrue,HistGradientBoostingClassifier,0.8573623174536579,0.850028787570228,0.8585023766014753,0.8450260342735396
5,146818,test_performance_singlemodelTrue,LGBMClassifier,0.8590885154022159,0.8595513498131677,0.8606205689902001,0.8550961729490998
5,146818,test_performance_singlemodelTrue,LinearDiscriminantAnalysis,0.8754480681838517,0.8653651912584488,0.8690484383251181,0.8692447116277616
5,146818,test_performance_singlemodelTrue,MLPClassifier,0.7991062708025138,0.8228780896744734,0.8219268043394399,0.8238464647342191
5,146818,test_performance_singlemodelTrue,RandomForestClassifier,0.8693085527129147,0.8626196537039157,0.8706938637637036,0.8581404845342849
5,146818,test_performance_singlemodelTrue,XGBClassifier,0.8634251463648621,0.8672379841760429,0.8555553428284217,0.8629585295265274
5,146822,test_performance_singlemodelFalse,DecisionTreeClassifier,0.9071708424287817,0.9451261557911333,0.950402587905692,0.9508954856134757
5,146822,test_performance_singlemodelFalse,GradientBoostingClassifier,0.9439440490726012,0.9654422763327781,0.9645011726174488,0.9684067214833952
5,146822,test_performance_singlemodelFalse,HistGradientBoostingClassifier,0.9588428670065173,0.9620560616923834,0.9641910081577938,0.9688173701260773
5,146822,test_performance_singlemodelFalse,LGBMClassifier,0.9533922436610551,0.9642119406680469,0.9628118600257004,0.9668582361059711
5,146822,test_performance_singlemodelFalse,LinearDiscriminantAnalysis,0.9033100786256096,0.8250942129992282,0.8671267847461832,0.8817867143930389
5,146822,test_performance_singlemodelFalse,MLPClassifier,0.9315007517838095,0.9662287603131455,0.965486548065021,0.9668975086988333
5,146822,test_performance_singlemodelFalse,RandomForestClassifier,0.9518681337895373,0.9699553180445516,0.9699687300364644,0.9710097787802221
5,146822,test_performance_singlemodelFalse,XGBClassifier,0.9519010822722208,0.9652724432101744,0.9651912028431926,0.965995924427777
5,146822,test_performance_singlemodelTrue,DecisionTreeClassifier,0.9071708424287817,0.9221581880333204,0.9174376488072575,0.9147410550337381
5,146822,test_performance_singlemodelTrue,GradientBoostingClassifier,0.9443522123379072,0.9465131345069034,0.9427719557958605,0.9382965276626134
5,146822,test_performance_singlemodelTrue,HistGradientBoostingClassifier,0.9588428670065173,0.9571994558500856,0.9510407677693016,0.9496141194813509
5,146822,test_performance_singlemodelTrue,LGBMClassifier,0.9533922436610551,0.9561344547065941,0.9556691727078265,0.9538642324723039
5,146822,test_performance_singlemodelTrue,LinearDiscriminantAnalysis,0.9033100786256096,0.4926881136094477,0.9095602016305863,0.5201355382651498
5,146822,test_performance_singlemodelTrue,MLPClassifier,0.9244777192871438,0.949788973154108,0.9562884647049803,0.9585822093613471
5,146822,test_performance_singlemodelTrue,RandomForestClassifier,0.9518681337895373,0.9597258169805143,0.9615831875162824,0.9603433943248808
5,146822,test_performance_singlemodelTrue,XGBClassifier,0.9519010822722208,0.9584510945536101,0.9584499554900677,0.9577905627596064
10,3,test_performance_singlemodelFalse,DecisionTreeClassifier,0.9956621012048856,0.9949112091386232,0.9948802808810324,0.99491759069963
10,3,test_performance_singlemodelFalse,GradientBoostingClassifier,0.9753927740650324,0.9951515937540079,0.9951302808810325,0.9951620894771362
10,3,test_performance_singlemodelFalse,HistGradientBoostingClassifier,0.9936482211058815,0.9946338712804028,0.9938427283764873,0.9951398962656478
10,3,test_performance_singlemodelFalse,LGBMClassifier,0.9850034759063812,0.9949070949765015,0.9951302808810325,0.9951398962656478
10,3,test_performance_singlemodelFalse,LinearDiscriminantAnalysis,0.9361171235055782,0.9951302808810325,0.9928583157578409,0.993624968195492
10,3,test_performance_singlemodelFalse,MLPClassifier,0.9884280798706158,0.995382427701033,0.9951456507413512,0.9948779847867437
10,3,test_performance_singlemodelFalse,RandomForestClassifier,0.9946866074783166,0.9951515937540079,0.9953802808810325,0.9946398962656477
10,3,test_performance_singlemodelFalse,XGBClassifier,0.993672963664868,0.9953853795760288,0.9951247796585386,0.994900992871392
10,3,test_performance_singlemodelTrue,DecisionTreeClassifier,0.9956621012048856,0.9926782506666083,0.9921781859503522,0.9896806621541259
10,3,test_performance_singlemodelTrue,GradientBoostingClassifier,0.9753927740650324,0.9843879961114542,0.9865311185271131,0.9853615776242028
10,3,test_performance_singlemodelTrue,HistGradientBoostingClassifier,0.9936482211058815,0.9928514912461838,0.9923243689994139,0.9920750247801209
10,3,test_performance_singlemodelTrue,LGBMClassifier,0.9850034759063812,0.9856173146386297,0.9843756394788633,0.9866662002646838
10,3,test_performance_singlemodelTrue,LinearDiscriminantAnalysis,0.9361171235055782,0.9410182772710636,0.9420417645574244,0.9420417645574244
10,3,test_performance_singlemodelTrue,MLPClassifier,0.9871700055264079,0.9911525614319465,0.9909124049048584,0.9899166407478834
10,3,test_performance_singlemodelTrue,RandomForestClassifier,0.9946866074783166,0.9939457848334692,0.9939396297398527,0.9939396297398527
10,3,test_performance_singlemodelTrue,XGBClassifier,0.993672963664868,0.992883104498772,0.9916307144739364,0.9901404053575102
10,53,test_performance_singlemodelFalse,DecisionTreeClassifier,0.7227928092330482,0.7833042351032315,0.7804926581421135,0.7799870587568053
10,53,test_performance_singlemodelFalse,GradientBoostingClassifier,0.7723944982244563,0.7975276842273041,0.7944437500143862,0.777300941299156
10,53,test_performance_singlemodelFalse,HistGradientBoostingClassifier,0.7842067467067336,0.7852229804748873,0.7844095104839935,0.772352530687167
10,53,test_performance_singlemodelFalse,LGBMClassifier,0.7692096868846828,0.7966078603280319,0.7911661169177566,0.7776445083038404
10,53,test_performance_singlemodelFalse,LinearDiscriminantAnalysis,0.7851918673407706,0.7917707426787516,0.7541308017813874,0.7698852557468192
10,53,test_performance_singlemodelFalse,MLPClassifier,0.6115072155329768,0.8037698913327601,0.7897717190799091,0.7962578595306671
10,53,test_performance_singlemodelFalse,RandomForestClassifier,0.7387001509054942,0.8051651728989146,0.7971369086680358,0.7939596784573485
10,53,test_performance_singlemodelFalse,XGBClassifier,0.7674692927120916,0.8000756464567734,0.7863395520336105,0.7871351793126755
10,53,test_performance_singlemodelTrue,DecisionTreeClassifier,0.7227928092330482,0.7294664298913524,0.7009438750145872,0.7008569947681819
10,53,test_performance_singlemodelTrue,GradientBoostingClassifier,0.7741678817775007,0.7578389813985297,0.7561438923017123,0.7491176579027323
10,53,test_performance_singlemodelTrue,HistGradientBoostingClassifier,0.7842067467067336,0.7612857077665303,0.765058319762751,0.7639220969826589
10,53,test_performance_singlemodelTrue,LGBMClassifier,0.7692096868846828,0.750626282930703,0.7462543527793336,0.7537442402735299
10,53,test_performance_singlemodelTrue,LinearDiscriminantAnalysis,0.7851918673407706,0.7851890465915796,0.7869897219938237,0.7862094547548449
10,53,test_performance_singlemodelTrue,MLPClassifier,0.6089705067771094,0.6703516781885444,0.6843978402626719,0.688260494963683
10,53,test_performance_singlemodelTrue,RandomForestClassifier,0.7387001509054942,0.7659488022877372,0.7544061322446464,0.7478189703739399
10,53,test_performance_singlemodelTrue,XGBClassifier,0.7674692927120916,0.7503348885996042,0.7608758786927469,0.7421586038078066
10,7592,test_performance_singlemodelTrue,DecisionTreeClassifier,0.7694622606530863,0.7657501495649479,0.7643975460229666,0.7648406299833618
10,7592,test_performance_singlemodelTrue,GradientBoostingClassifier,0.7755785798409324,0.790045023576218,0.7867382987204328,0.7887717728164374
10,7592,test_performance_singlemodelTrue,HistGradientBoostingClassifier,0.7928379376371353,0.7974325744464326,0.7999604398175284,0.7985336344290652
10,7592,test_performance_singlemodelTrue,LGBMClassifier,0.7719060568208687,0.7864066004385806,0.7858323603737185,0.7864583747343488
10,7592,test_performance_singlemodelTrue,LinearDiscriminantAnalysis,0.6998254281147744,0.7266847493298035,0.7298592235534237,0.7308392372305272
10,7592,test_performance_singlemodelTrue,MLPClassifier,0.6081022714534398,0.6079420575216231,0.6185431370053502,0.6092861077359527
10,7592,test_performance_singlemodelTrue,RandomForestClassifier,0.7744375712273817,0.7680594176963268,0.7711152338329714,0.7695705253157239
10,7592,test_performance_singlemodelTrue,XGBClassifier,0.7908274002264754,0.7941407415840358,0.794969715167744,0.7951504210120854
10,146818,test_performance_singlemodelFalse,DecisionTreeClassifier,0.857629289994145,0.8585920829664906,0.857558920334349,0.8542021484938604
10,146818,test_performance_singlemodelFalse,GradientBoostingClassifier,0.8607978071538757,0.862260550829315,0.8589048380803334,0.8600399165124604
10,146818,test_performance_singlemodelFalse,HistGradientBoostingClassifier,0.8544211409830696,0.8614280315389149,0.8600839341195032,0.8590512040961181
10,146818,test_performance_singlemodelFalse,LGBMClassifier,0.856666746694733,0.8601638868829378,0.8651613693489141,0.8594480835589187
10,146818,test_performance_singlemodelFalse,LinearDiscriminantAnalysis,0.8744276600205863,0.8634189691034422,0.8534634070953879,0.8568842542475543
10,146818,test_performance_singlemodelFalse,MLPClassifier,0.800825632700894,0.8591296868489262,0.8675425364844427,0.8536388072486594
10,146818,test_performance_singlemodelFalse,RandomForestClassifier,0.8668362722214553,0.8570412668953814,0.8537019150133964,0.858176371094293
10,146818,test_performance_singlemodelFalse,XGBClassifier,0.8597029701704407,0.858734870254418,0.8626583681484338,0.8556752579729882
10,146818,test_performance_singlemodelTrue,DecisionTreeClassifier,0.857629289994145,0.8546761385655683,0.8602364990150022,0.851551100364887
10,146818,test_performance_singlemodelTrue,GradientBoostingClassifier,0.8585515922122028,0.8602814926116867,0.8577289500035835,0.8672265570813738
10,146818,test_performance_singlemodelTrue,HistGradientBoostingClassifier,0.8544211409830696,0.8586899723507904,0.8593231039410526,0.8517768413655127
10,146818,test_performance_singlemodelTrue,LGBMClassifier,0.856666746694733,0.8590824538340389,0.8680455379551137,0.8568136466256199
10,146818,test_performance_singlemodelTrue,LinearDiscriminantAnalysis,0.8744276600205863,0.8660816276757834,0.87587549837079,0.8712728488003236
10,146818,test_performance_singlemodelTrue,MLPClassifier,0.7957420747870734,0.8246345709904042,0.832934475061917,0.8318644508318649
10,146818,test_performance_singlemodelTrue,RandomForestClassifier,0.8668362722214553,0.8620421396296614,0.866608022343535,0.8613179607314414
10,146818,test_performance_singlemodelTrue,XGBClassifier,0.8597029701704407,0.8705201293985312,0.8736297379521638,0.8702675289239217
10,146822,test_performance_singlemodelFalse,DecisionTreeClassifier,0.9066749976115759,0.9465718566322483,0.9484929654509967,0.9460764266611287
10,146822,test_performance_singlemodelFalse,GradientBoostingClassifier,0.9405321131205409,0.9652232837755406,0.9657342259014137,0.9684447999159518
10,146822,test_performance_singlemodelFalse,HistGradientBoostingClassifier,0.9598791896744029,0.9621248016046084,0.9666633565700575,0.9670267797865186
10,146822,test_performance_singlemodelFalse,LGBMClassifier,0.9533366335356523,0.9601732896305094,0.9652157157940152,0.9655459460740607
10,146822,test_performance_singlemodelFalse,LinearDiscriminantAnalysis,0.9032064288230244,0.8144375877532017,0.8273534949073689,0.876928536019318
10,146822,test_performance_singlemodelFalse,MLPClassifier,0.9284937663545231,0.9626889121500504,0.9664462773410465,0.9654670286579595
10,146822,test_performance_singlemodelFalse,RandomForestClassifier,0.9526007001873029,0.969569332122972,0.9680310058515706,0.969818340314893
10,146822,test_performance_singlemodelFalse,XGBClassifier,0.952282173962202,0.9631748658500803,0.9665328489650971,0.9654233411952147
10,146822,test_performance_singlemodelTrue,DecisionTreeClassifier,0.9066749976115759,0.9260906324564779,0.925839465684185,0.9249972612816372
10,146822,test_performance_singlemodelTrue,GradientBoostingClassifier,0.9412299112271251,0.9521372044594105,0.9479323714034458,0.9463291617605574
10,146822,test_performance_singlemodelTrue,HistGradientBoostingClassifier,0.9598791896744029,0.9582011214044698,0.9532691238879256,0.9495925747540023
10,146822,test_performance_singlemodelTrue,LGBMClassifier,0.9533366335356523,0.9595226212027853,0.9555052255365425,0.9495151894703081
10,146822,test_performance_singlemodelTrue,LinearDiscriminantAnalysis,0.9032064288230244,0.31787097212627763,0.902528030318557,0.9116944120546538
10,146822,test_performance_singlemodelTrue,MLPClassifier,0.9265546479206186,0.9508024889150667,0.9575398833907378,0.9601390719476877
10,146822,test_performance_singlemodelTrue,RandomForestClassifier,0.9526007001873029,0.9611666824833419,0.9603536164621584,0.96232361826581
10,146822,test_performance_singlemodelTrue,XGBClassifier,0.952282173962202,0.9606323246420917,0.9578297235038835,0.9561874805165372
20,3,test_performance_singlemodelFalse,DecisionTreeClassifier,0.9956621012048856,0.9946547988822129,0.9946554546629199,0.9946458392783043
20,3,test_performance_singlemodelFalse,GradientBoostingClassifier,0.9748870195893291,0.994890084802601,0.9954015937540077,0.995157348229711
20,3,test_performance_singlemodelFalse,HistGradientBoostingClassifier,0.9936482211058815,0.9951443391799373,0.9943775175429901,0.995157348229711
20,3,test_performance_singlemodelFalse,LGBMClassifier,0.9849921636891865,0.9949060950968789,0.9954015937540077,0.9951718655751108
20,3,test_performance_singlemodelFalse,LinearDiscriminantAnalysis,0.9361124371562444,0.9956417898324391,0.9891366636457258,0.9915984918227563
20,3,test_performance_singlemodelFalse,MLPClassifier,0.9876823279602777,0.9956388379574435,0.9956514052170545,0.9946718655751109
20,3,test_performance_singlemodelFalse,RandomForestClassifier,0.9946866074783166,0.9951458392783044,0.9948958392783045,0.9949015937540079
20,3,test_performance_singlemodelFalse,XGBClassifier,0.9934165534084578,0.9959024462689268,0.9946458392783043,0.995157348229711
20,3,test_performance_singlemodelTrue,DecisionTreeClassifier,0.9956621012048856,0.9946643972991742,0.9944192992599585,0.9919308210311384
20,3,test_performance_singlemodelTrue,GradientBoostingClassifier,0.9748870195893291,0.9834324402139156,0.984308634585234,0.9855796885347153
20,3,test_performance_singlemodelTrue,HistGradientBoostingClassifier,0.9936482211058815,0.993086121385865,0.9925743689994139,0.9923296546104574
20,3,test_performance_singlemodelTrue,LGBMClassifier,0.9849921636891865,0.985606658202142,0.9850738363777601,0.9846104816995043
20,3,test_performance_singlemodelTrue,LinearDiscriminantAnalysis,0.9361124371562444,0.9402288017552269,0.941786636648137,0.9420423911238404
20,3,test_performance_singlemodelTrue,MLPClassifier,0.9876878835619751,0.9911672755115581,0.9894191900953816,0.9879262038930886
20,3,test_performance_singlemodelTrue,RandomForestClassifier,0.9946866074783166,0.9941964113998853,0.9941915094391008,0.9931896913712681
20,3,test_performance_singlemodelTrue,XGBClassifier,0.9934165534084578,0.9929007704533795,0.9918815396841489,0.9908751567324451
20,53,test_performance_singlemodelFalse,DecisionTreeClassifier,0.7236208234821555,0.7900738188189522,0.7889902997525922,0.7886526289815885
20,53,test_performance_singlemodelFalse,GradientBoostingClassifier,0.771566387963601,0.8023205214646504,0.793699244303626,0.7854146754420779
20,53,test_performance_singlemodelFalse,HistGradientBoostingClassifier,0.7835991377523668,0.7893387033242607,0.7877310150631786,0.7855693405834538
20,53,test_performance_singlemodelFalse,LGBMClassifier,0.7709976817761259,0.7984056886584227,0.7908936762336953,0.7877817171924629
20,53,test_performance_singlemodelFalse,LinearDiscriminantAnalysis,0.7852406002842404,0.7570407927552022,0.7335374748103399,0.7446117519223261
20,53,test_performance_singlemodelFalse,MLPClassifier,0.620506126258557,0.8098178817020958,0.8002073465492184,0.7875883933571876
20,53,test_performance_singlemodelFalse,RandomForestClassifier,0.7395650131552806,0.8109661792433617,0.7987300078242274,0.7915571477973501
20,53,test_performance_singlemodelFalse,XGBClassifier,0.7685533949353565,0.804694401285223,0.7903500775681757,0.7858887744807871
20,53,test_performance_singlemodelTrue,DecisionTreeClassifier,0.7236208234821555,0.7261818442190051,0.722471773660537,0.7234610684536167
20,53,test_performance_singlemodelTrue,GradientBoostingClassifier,0.7751423777464873,0.7485418350152192,0.7651663128212511,0.7563829541260491
20,53,test_performance_singlemodelTrue,HistGradientBoostingClassifier,0.7835991377523668,0.7622000455298944,0.7609676305356731,0.7422403877747568
20,53,test_performance_singlemodelTrue,LGBMClassifier,0.7709976817761259,0.745240104340799,0.7502376666851928,0.7337285088801537
20,53,test_performance_singlemodelTrue,LinearDiscriminantAnalysis,0.7852406002842404,0.7851383446076123,0.7915649389687018,0.7871138163820831
20,53,test_performance_singlemodelTrue,MLPClassifier,0.6001447076147148,0.6756289318326374,0.6986940761747835,0.7047921874702088
20,53,test_performance_singlemodelTrue,RandomForestClassifier,0.7395650131552806,0.7662676316864333,0.757073460228451,0.7564262996258879
20,53,test_performance_singlemodelTrue,XGBClassifier,0.7685533949353565,0.7587720624238046,0.7634495043317664,0.7491471201666485
20,146818,test_performance_singlemodelFalse,DecisionTreeClassifier,0.8596459248284726,0.8592929341752216,0.8656022701285672,0.866215540788944
20,146818,test_performance_singlemodelFalse,GradientBoostingClassifier,0.8574202518764455,0.8620656766592869,0.8626019826896479,0.8667621383311672
20,146818,test_performance_singlemodelFalse,HistGradientBoostingClassifier,0.8559597564292482,0.8606032338943551,0.8636235462932209,0.8680500826406435
20,146818,test_performance_singlemodelFalse,LGBMClassifier,0.854650535955118,0.8571858373996394,0.8664510181384093,0.8692448144702475
20,146818,test_performance_singlemodelFalse,LinearDiscriminantAnalysis,0.8758982482558805,0.8622545939812978,0.8646899310207159,0.8670978181905598
20,146818,test_performance_singlemodelFalse,MLPClassifier,0.8025318235979902,0.86425862527256,0.87116173676429,0.8588443651609712
20,146818,test_performance_singlemodelFalse,RandomForestClassifier,0.8626238999486027,0.8564956443910605,0.8642590741823183,0.871927408218762
20,146818,test_performance_singlemodelFalse,XGBClassifier,0.8574326826765575,0.865563738331466,0.8705882730403701,0.8689436151772248
20,146818,test_performance_singlemodelTrue,DecisionTreeClassifier,0.8596459248284726,0.848659303175339,0.856145338059965,0.8555601072716101
20,146818,test_performance_singlemodelTrue,GradientBoostingClassifier,0.8584006440333081,0.8726421111925422,0.8635751940678709,0.8600824030381812
20,146818,test_performance_singlemodelTrue,HistGradientBoostingClassifier,0.8559597564292482,0.8564960234458889,0.8611791501577664,0.8510507573600293
20,146818,test_performance_singlemodelTrue,LGBMClassifier,0.854650535955118,0.8723970463738843,0.8757903643357633,0.8698253750360827
20,146818,test_performance_singlemodelTrue,LinearDiscriminantAnalysis,0.8758982482558805,0.872993258079416,0.8761700495070024,0.8762886048742071
20,146818,test_performance_singlemodelTrue,MLPClassifier,0.8020421441819199,0.8359018662737208,0.8348199701163889,0.8280002962550302
20,146818,test_performance_singlemodelTrue,RandomForestClassifier,0.8626238999486027,0.8579053594755859,0.8686220326786674,0.8666492435630211
20,146818,test_performance_singlemodelTrue,XGBClassifier,0.8574326826765575,0.8649616245537753,0.8700945148766159,0.8700702807822243
