,id,task,framework,constraint,fold,result,metric,mode,version,params,tag,utc,duration,models,seed,info,acc,predict_duration
57,openml.org/t/3945,KDDCup09_appetency,autoPyTorch,3600s8c32G,6,,acc,singularity,reproduce,,stable,2021-03-09T12:26:07,5.9,,3565255133,"ValueError: Found unknown categories ['Gvgmg2o', 'MF5cqBA'] in column 0 during transform",,
58,openml.org/t/3945,KDDCup09_appetency,autoPyTorch,3600s8c32G,7,,acc,singularity,reproduce,,stable,2021-03-09T12:26:13,5.9,,2342754472,"ValueError: Found unknown categories ['MF5cqBA', 'Gvgmg2o'] in column 0 during transform",,
59,openml.org/t/3945,KDDCup09_appetency,autoPyTorch,3600s8c32G,8,,acc,singularity,reproduce,,stable,2021-03-09T12:26:19,5.9,,3167251461,ValueError: Found unknown categories ['Gvgmg2o'] in column 0 during transform,,
60,openml.org/t/3945,KDDCup09_appetency,autoPyTorch,3600s8c32G,9,,acc,singularity,reproduce,,stable,2021-03-09T12:26:32,6.2,,3657848415,ValueError: Found unknown categories ['MF5cqBA'] in column 0 during transform,,
61,openml.org/t/9977,nomao,autoPyTorch,3600s8c32G,0,0.9744709999999999,acc,singularity,reproduce,,stable,2021-03-09T14:06:54,5689.8,1.0,2261730955,,0.9744709999999999,0.41676
62,openml.org/t/9977,nomao,autoPyTorch,3600s8c32G,1,0.969249,acc,singularity,reproduce,,stable,2021-03-09T14:22:24,6348.1,1.0,1522149946,,0.969249,0.455553
63,openml.org/t/9977,nomao,autoPyTorch,3600s8c32G,2,0.967508,acc,singularity,reproduce,,stable,2021-03-09T13:52:53,4549.5,1.0,523530141,,0.967508,0.334047
64,openml.org/t/9977,nomao,autoPyTorch,3600s8c32G,3,0.9759209999999999,acc,singularity,reproduce,,stable,2021-03-09T14:28:03,6371.3,1.0,1313469872,,0.9759209999999999,0.882017
65,openml.org/t/9977,nomao,autoPyTorch,3600s8c32G,4,0.9738899999999999,acc,singularity,reproduce,,stable,2021-03-09T14:07:08,5019.6,1.0,3012763931,,0.9738899999999999,0.392045
66,openml.org/t/9977,nomao,autoPyTorch,3600s8c32G,5,0.970981,acc,singularity,reproduce,,stable,2021-03-09T14:10:39,5198.1,1.0,2292212157,,0.970981,0.415764
67,openml.org/t/9977,nomao,autoPyTorch,3600s8c32G,6,0.967208,acc,singularity,reproduce,,stable,2021-03-09T14:19:31,5715.3,1.0,3619784525,,0.967208,0.413828
68,openml.org/t/9977,nomao,autoPyTorch,3600s8c32G,7,0.9756239999999999,acc,singularity,reproduce,,stable,2021-03-09T14:08:55,5071.1,1.0,1780675227,,0.9756239999999999,0.376134
