,index,constraint,fold,model,overfit,task,test,tool,train,val,seed
2242,942,3600s8c32G,2,best_ensemble_model,,segment,0.995671,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2243,943,3600s8c32G,3,best_ensemble_model,,segment,0.995671,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2244,944,3600s8c32G,4,best_ensemble_model,,segment,1.0,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2245,945,3600s8c32G,0,best_ensemble_model,,vehicle,0.8825219999999999,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2246,946,3600s8c32G,1,best_ensemble_model,,vehicle,0.814394,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2247,947,3600s8c32G,2,best_ensemble_model,,vehicle,0.8138529999999999,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2248,948,3600s8c32G,3,best_ensemble_model,,vehicle,0.80303,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2249,949,3600s8c32G,4,best_ensemble_model,,vehicle,0.885281,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2550,1250,3600s8c32G,0,best_ensemble_model,,Albert,0.6872119999999999,autosklearn_metaminiboone_all,,,1
2551,1251,3600s8c32G,1,best_ensemble_model,,Albert,0.687659,autosklearn_metaminiboone_all,,,1
2552,1252,3600s8c32G,2,best_ensemble_model,,Albert,0.6911390000000001,autosklearn_metaminiboone_all,,,1
2553,1253,3600s8c32G,3,best_ensemble_model,,Albert,0.687682,autosklearn_metaminiboone_all,,,1
2554,1254,3600s8c32G,4,best_ensemble_model,,Albert,0.689916,autosklearn_metaminiboone_all,,,1
2555,1255,3600s8c32G,0,best_ensemble_model,,Australian,0.8493209999999999,autosklearn_metaminiboone_all,,,1
2556,1256,3600s8c32G,1,best_ensemble_model,,Australian,0.8476229999999999,autosklearn_metaminiboone_all,,,1
2557,1257,3600s8c32G,2,best_ensemble_model,,Australian,0.803905,autosklearn_metaminiboone_all,,,1
2558,1258,3600s8c32G,3,best_ensemble_model,,Australian,0.84635,autosklearn_metaminiboone_all,,,1
2559,1259,3600s8c32G,4,best_ensemble_model,,Australian,0.8989809999999999,autosklearn_metaminiboone_all,,,1
2560,1260,3600s8c32G,0,best_ensemble_model,,MiniBooNE,0.943708,autosklearn_metaminiboone_all,,,1
2561,1261,3600s8c32G,1,best_ensemble_model,,MiniBooNE,0.939163,autosklearn_metaminiboone_all,,,1
2562,1262,3600s8c32G,2,best_ensemble_model,,MiniBooNE,0.944193,autosklearn_metaminiboone_all,,,1
2563,1263,3600s8c32G,3,best_ensemble_model,,MiniBooNE,0.948428,autosklearn_metaminiboone_all,,,1
2564,1264,3600s8c32G,4,best_ensemble_model,,MiniBooNE,0.947201,autosklearn_metaminiboone_all,,,1
2565,1265,3600s8c32G,0,best_ensemble_model,,adult,0.849166,autosklearn_metaminiboone_all,,,1
2566,1266,3600s8c32G,1,best_ensemble_model,,adult,0.8365610000000001,autosklearn_metaminiboone_all,,,1
2567,1267,3600s8c32G,2,best_ensemble_model,,adult,0.8494780000000001,autosklearn_metaminiboone_all,,,1
2568,1268,3600s8c32G,3,best_ensemble_model,,adult,0.843558,autosklearn_metaminiboone_all,,,1
2569,1269,3600s8c32G,4,best_ensemble_model,,adult,0.8358530000000001,autosklearn_metaminiboone_all,,,1
2570,1270,3600s8c32G,0,best_ensemble_model,,cnae-9,0.972222,autosklearn_metaminiboone_all,,,1
2571,1271,3600s8c32G,1,best_ensemble_model,,cnae-9,0.925926,autosklearn_metaminiboone_all,,,1
2572,1272,3600s8c32G,2,best_ensemble_model,,cnae-9,0.953704,autosklearn_metaminiboone_all,,,1
2573,1273,3600s8c32G,3,best_ensemble_model,,cnae-9,0.953704,autosklearn_metaminiboone_all,,,1
2574,1274,3600s8c32G,4,best_ensemble_model,,cnae-9,0.962963,autosklearn_metaminiboone_all,,,1
2575,1275,3600s8c32G,0,best_ensemble_model,,connect-4,0.772389,autosklearn_metaminiboone_all,,,1
2576,1276,3600s8c32G,1,best_ensemble_model,,connect-4,0.761282,autosklearn_metaminiboone_all,,,1
2577,1277,3600s8c32G,2,best_ensemble_model,,connect-4,0.792359,autosklearn_metaminiboone_all,,,1
2578,1278,3600s8c32G,3,best_ensemble_model,,connect-4,0.774141,autosklearn_metaminiboone_all,,,1
2579,1279,3600s8c32G,4,best_ensemble_model,,connect-4,0.7662680000000001,autosklearn_metaminiboone_all,,,1
2580,1280,3600s8c32G,0,best_ensemble_model,,higgs,0.735362,autosklearn_metaminiboone_all,,,1
2581,1281,3600s8c32G,1,best_ensemble_model,,higgs,0.719511,autosklearn_metaminiboone_all,,,1
2582,1282,3600s8c32G,2,best_ensemble_model,,higgs,0.734831,autosklearn_metaminiboone_all,,,1
2583,1283,3600s8c32G,3,best_ensemble_model,,higgs,0.733974,autosklearn_metaminiboone_all,,,1
2584,1284,3600s8c32G,4,best_ensemble_model,,higgs,0.736336,autosklearn_metaminiboone_all,,,1
2585,1285,3600s8c32G,0,best_ensemble_model,,kr-vs-kp,0.993738,autosklearn_metaminiboone_all,,,1
2586,1286,3600s8c32G,1,best_ensemble_model,,kr-vs-kp,0.988024,autosklearn_metaminiboone_all,,,1
2587,1287,3600s8c32G,2,best_ensemble_model,,kr-vs-kp,0.996732,autosklearn_metaminiboone_all,,,1
2588,1288,3600s8c32G,3,best_ensemble_model,,kr-vs-kp,1.0,autosklearn_metaminiboone_all,,,1
2589,1289,3600s8c32G,4,best_ensemble_model,,kr-vs-kp,1.0,autosklearn_metaminiboone_all,,,1
2590,1290,3600s8c32G,0,best_ensemble_model,,segment,0.987013,autosklearn_metaminiboone_all,,,1
2591,1291,3600s8c32G,1,best_ensemble_model,,segment,0.982684,autosklearn_metaminiboone_all,,,1
2592,1292,3600s8c32G,2,best_ensemble_model,,segment,0.991342,autosklearn_metaminiboone_all,,,1
2593,1293,3600s8c32G,3,best_ensemble_model,,segment,0.982684,autosklearn_metaminiboone_all,,,1
2594,1294,3600s8c32G,4,best_ensemble_model,,segment,1.0,autosklearn_metaminiboone_all,,,1
2595,1295,3600s8c32G,0,best_ensemble_model,,vehicle,0.906926,autosklearn_metaminiboone_all,,,1
2596,1296,3600s8c32G,1,best_ensemble_model,,vehicle,0.8490260000000001,autosklearn_metaminiboone_all,,,1
2597,1297,3600s8c32G,2,best_ensemble_model,,vehicle,0.8371209999999999,autosklearn_metaminiboone_all,,,1
2598,1298,3600s8c32G,3,best_ensemble_model,,vehicle,0.860931,autosklearn_metaminiboone_all,,,1
2599,1299,3600s8c32G,4,best_ensemble_model,,vehicle,0.872835,autosklearn_metaminiboone_all,,,1
2600,0,3600s8c32G,0,best_ensemble_model,,Albert,0.700404,AutoGluon,,,2
2601,1,3600s8c32G,1,best_ensemble_model,,Albert,0.700663,AutoGluon,,,2
2602,2,3600s8c32G,2,best_ensemble_model,,Albert,0.704426,AutoGluon,,,2
2603,3,3600s8c32G,3,best_ensemble_model,,Albert,0.697653,AutoGluon,,,2
2604,4,3600s8c32G,4,best_ensemble_model,,Albert,0.698006,AutoGluon,,,2
2605,5,3600s8c32G,0,best_ensemble_model,,Australian,0.8595079999999999,AutoGluon,,,2
2606,6,3600s8c32G,1,best_ensemble_model,,Australian,0.8314940000000001,AutoGluon,,,2
2607,7,3600s8c32G,2,best_ensemble_model,,Australian,0.8565370000000001,AutoGluon,,,2
2608,8,3600s8c32G,3,best_ensemble_model,,Australian,0.840407,AutoGluon,,,2
2609,9,3600s8c32G,4,best_ensemble_model,,Australian,0.8989809999999999,AutoGluon,,,2
2610,10,3600s8c32G,0,best_ensemble_model,,MiniBooNE,0.940076,AutoGluon,,,2
2611,11,3600s8c32G,1,best_ensemble_model,,MiniBooNE,0.944145,AutoGluon,,,2
2612,12,3600s8c32G,2,best_ensemble_model,,MiniBooNE,0.94642,AutoGluon,,,2
2613,13,3600s8c32G,3,best_ensemble_model,,MiniBooNE,0.948879,AutoGluon,,,2
2614,14,3600s8c32G,4,best_ensemble_model,,MiniBooNE,0.947136,AutoGluon,,,2
2615,15,3600s8c32G,0,best_ensemble_model,,adult,0.814253,AutoGluon,,,2
2616,16,3600s8c32G,1,best_ensemble_model,,adult,0.812225,AutoGluon,,,2
2617,17,3600s8c32G,2,best_ensemble_model,,adult,0.803801,AutoGluon,,,2
2618,18,3600s8c32G,3,best_ensemble_model,,adult,0.807469,AutoGluon,,,2
2619,19,3600s8c32G,4,best_ensemble_model,,adult,0.812068,AutoGluon,,,2
2620,20,3600s8c32G,0,best_ensemble_model,,cnae-9,0.953704,AutoGluon,,,2
2621,21,3600s8c32G,1,best_ensemble_model,,cnae-9,0.8888889999999999,AutoGluon,,,2
2622,22,3600s8c32G,2,best_ensemble_model,,cnae-9,0.962963,AutoGluon,,,2
2623,23,3600s8c32G,3,best_ensemble_model,,cnae-9,0.8888889999999999,AutoGluon,,,2
2624,24,3600s8c32G,4,best_ensemble_model,,cnae-9,0.962963,AutoGluon,,,2
2625,25,3600s8c32G,0,best_ensemble_model,,connect-4,0.754105,AutoGluon,,,2
2626,26,3600s8c32G,1,best_ensemble_model,,connect-4,0.752311,AutoGluon,,,2
2627,27,3600s8c32G,2,best_ensemble_model,,connect-4,0.773867,AutoGluon,,,2
2628,28,3600s8c32G,3,best_ensemble_model,,connect-4,0.7603310000000001,AutoGluon,,,2
2629,29,3600s8c32G,4,best_ensemble_model,,connect-4,0.769791,AutoGluon,,,2
2630,30,3600s8c32G,0,best_ensemble_model,,higgs,,AutoGluon,,,2
2631,31,3600s8c32G,1,best_ensemble_model,,higgs,,AutoGluon,,,2
2632,32,3600s8c32G,2,best_ensemble_model,,higgs,,AutoGluon,,,2
2633,33,3600s8c32G,3,best_ensemble_model,,higgs,0.730403,AutoGluon,,,2
2634,34,3600s8c32G,4,best_ensemble_model,,higgs,0.733422,AutoGluon,,,2
2635,35,3600s8c32G,0,best_ensemble_model,,kr-vs-kp,0.993738,AutoGluon,,,2
2636,36,3600s8c32G,1,best_ensemble_model,,kr-vs-kp,0.98503,AutoGluon,,,2
2637,37,3600s8c32G,2,best_ensemble_model,,kr-vs-kp,0.996732,AutoGluon,,,2
2638,38,3600s8c32G,3,best_ensemble_model,,kr-vs-kp,1.0,AutoGluon,,,2
2639,39,3600s8c32G,4,best_ensemble_model,,kr-vs-kp,1.0,AutoGluon,,,2
2640,40,3600s8c32G,0,best_ensemble_model,,segment,0.991342,AutoGluon,,,2
2641,41,3600s8c32G,1,best_ensemble_model,,segment,0.982684,AutoGluon,,,2
2642,42,3600s8c32G,2,best_ensemble_model,,segment,0.995671,AutoGluon,,,2
2643,43,3600s8c32G,3,best_ensemble_model,,segment,0.991342,AutoGluon,,,2
2644,44,3600s8c32G,4,best_ensemble_model,,segment,0.995671,AutoGluon,,,2
2645,45,3600s8c32G,0,best_ensemble_model,,vehicle,0.871158,AutoGluon,,,2
2646,46,3600s8c32G,1,best_ensemble_model,,vehicle,0.825758,AutoGluon,,,2
2647,47,3600s8c32G,2,best_ensemble_model,,vehicle,0.8593069999999999,AutoGluon,,,2
2648,48,3600s8c32G,3,best_ensemble_model,,vehicle,0.847944,AutoGluon,,,2
2649,49,3600s8c32G,4,best_ensemble_model,,vehicle,0.884199,AutoGluon,,,2
3500,900,3600s8c32G,0,best_ensemble_model,,Albert,0.693608,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3501,901,3600s8c32G,1,best_ensemble_model,,Albert,0.689963,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3502,902,3600s8c32G,2,best_ensemble_model,,Albert,0.691986,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3503,903,3600s8c32G,3,best_ensemble_model,,Albert,0.688623,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3504,904,3600s8c32G,4,best_ensemble_model,,Albert,0.6895399999999999,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3505,905,3600s8c32G,0,best_ensemble_model,,Australian,0.8726659999999999,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3506,906,3600s8c32G,1,best_ensemble_model,,Australian,0.815365,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3507,907,3600s8c32G,2,best_ensemble_model,,Australian,0.840407,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3508,908,3600s8c32G,3,best_ensemble_model,,Australian,0.833192,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3509,909,3600s8c32G,4,best_ensemble_model,,Australian,0.8989809999999999,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3510,910,3600s8c32G,0,best_ensemble_model,,MiniBooNE,0.943882,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3511,911,3600s8c32G,1,best_ensemble_model,,MiniBooNE,0.943965,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3512,912,3600s8c32G,2,best_ensemble_model,,MiniBooNE,,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3513,913,3600s8c32G,3,best_ensemble_model,,MiniBooNE,0.947354,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3514,914,3600s8c32G,4,best_ensemble_model,,MiniBooNE,0.946942,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3515,915,3600s8c32G,0,best_ensemble_model,,adult,0.84709,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3516,916,3600s8c32G,1,best_ensemble_model,,adult,0.838358,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3517,917,3600s8c32G,2,best_ensemble_model,,adult,0.8472280000000001,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3518,918,3600s8c32G,3,best_ensemble_model,,adult,0.841369,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3519,919,3600s8c32G,4,best_ensemble_model,,adult,0.838507,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3520,920,3600s8c32G,0,best_ensemble_model,,cnae-9,0.962963,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3521,921,3600s8c32G,1,best_ensemble_model,,cnae-9,0.935185,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3522,922,3600s8c32G,2,best_ensemble_model,,cnae-9,0.972222,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3523,923,3600s8c32G,3,best_ensemble_model,,cnae-9,0.944444,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3524,924,3600s8c32G,4,best_ensemble_model,,cnae-9,0.972222,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3525,925,3600s8c32G,0,best_ensemble_model,,connect-4,0.787529,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3526,926,3600s8c32G,1,best_ensemble_model,,connect-4,0.782355,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3527,927,3600s8c32G,2,best_ensemble_model,,connect-4,0.800084,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3528,928,3600s8c32G,3,best_ensemble_model,,connect-4,0.7864220000000001,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3529,929,3600s8c32G,4,best_ensemble_model,,connect-4,0.786688,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3530,930,3600s8c32G,0,best_ensemble_model,,higgs,0.7388640000000001,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3531,931,3600s8c32G,1,best_ensemble_model,,higgs,0.7221850000000001,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3532,932,3600s8c32G,2,best_ensemble_model,,higgs,0.733749,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3533,933,3600s8c32G,3,best_ensemble_model,,higgs,0.7409279999999999,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3534,934,3600s8c32G,4,best_ensemble_model,,higgs,0.737926,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3535,935,3600s8c32G,0,best_ensemble_model,,kr-vs-kp,0.993738,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3536,936,3600s8c32G,1,best_ensemble_model,,kr-vs-kp,0.991018,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3537,937,3600s8c32G,2,best_ensemble_model,,kr-vs-kp,0.996732,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3538,938,3600s8c32G,3,best_ensemble_model,,kr-vs-kp,0.997006,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3539,939,3600s8c32G,4,best_ensemble_model,,kr-vs-kp,1.0,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3540,940,3600s8c32G,0,best_ensemble_model,,segment,0.991342,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3541,941,3600s8c32G,1,best_ensemble_model,,segment,0.982684,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3542,942,3600s8c32G,2,best_ensemble_model,,segment,0.982684,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3543,943,3600s8c32G,3,best_ensemble_model,,segment,0.995671,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3544,944,3600s8c32G,4,best_ensemble_model,,segment,1.0,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3545,945,3600s8c32G,0,best_ensemble_model,,vehicle,0.848972,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3546,946,3600s8c32G,1,best_ensemble_model,,vehicle,0.8138529999999999,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3547,947,3600s8c32G,2,best_ensemble_model,,vehicle,0.813312,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3548,948,3600s8c32G,3,best_ensemble_model,,vehicle,0.847944,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3549,949,3600s8c32G,4,best_ensemble_model,,vehicle,0.885281,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,2
3850,1250,3600s8c32G,0,best_ensemble_model,,Albert,0.687659,autosklearn_metaminiboone_all,,,2
3851,1251,3600s8c32G,1,best_ensemble_model,,Albert,0.688646,autosklearn_metaminiboone_all,,,2
3852,1252,3600s8c32G,2,best_ensemble_model,,Albert,0.693067,autosklearn_metaminiboone_all,,,2
3853,1253,3600s8c32G,3,best_ensemble_model,,Albert,0.695819,autosklearn_metaminiboone_all,,,2
3854,1254,3600s8c32G,4,best_ensemble_model,,Albert,0.691022,autosklearn_metaminiboone_all,,,2
3855,1255,3600s8c32G,0,best_ensemble_model,,Australian,0.901952,autosklearn_metaminiboone_all,,,2
3856,1256,3600s8c32G,1,best_ensemble_model,,Australian,0.815365,autosklearn_metaminiboone_all,,,2
3857,1257,3600s8c32G,2,best_ensemble_model,,Australian,0.84635,autosklearn_metaminiboone_all,,,2
3858,1258,3600s8c32G,3,best_ensemble_model,,Australian,0.84635,autosklearn_metaminiboone_all,,,2
3859,1259,3600s8c32G,4,best_ensemble_model,,Australian,0.91511,autosklearn_metaminiboone_all,,,2
3860,1260,3600s8c32G,0,best_ensemble_model,,MiniBooNE,0.93954,autosklearn_metaminiboone_all,,,2
3861,1261,3600s8c32G,1,best_ensemble_model,,MiniBooNE,0.940492,autosklearn_metaminiboone_all,,,2
3862,1262,3600s8c32G,2,best_ensemble_model,,MiniBooNE,0.94371,autosklearn_metaminiboone_all,,,2
3863,1263,3600s8c32G,3,best_ensemble_model,,MiniBooNE,0.94555,autosklearn_metaminiboone_all,,,2
3864,1264,3600s8c32G,4,best_ensemble_model,,MiniBooNE,0.945124,autosklearn_metaminiboone_all,,,2
3865,1265,3600s8c32G,0,best_ensemble_model,,adult,0.846648,autosklearn_metaminiboone_all,,,2
3866,1266,3600s8c32G,1,best_ensemble_model,,adult,0.8366469999999999,autosklearn_metaminiboone_all,,,2
3867,1267,3600s8c32G,2,best_ensemble_model,,adult,0.849319,autosklearn_metaminiboone_all,,,2
3868,1268,3600s8c32G,3,best_ensemble_model,,adult,0.84406,autosklearn_metaminiboone_all,,,2
3869,1269,3600s8c32G,4,best_ensemble_model,,adult,0.8367209999999999,autosklearn_metaminiboone_all,,,2
3870,1270,3600s8c32G,0,best_ensemble_model,,cnae-9,0.972222,autosklearn_metaminiboone_all,,,2
3871,1271,3600s8c32G,1,best_ensemble_model,,cnae-9,0.916667,autosklearn_metaminiboone_all,,,2
3872,1272,3600s8c32G,2,best_ensemble_model,,cnae-9,0.953704,autosklearn_metaminiboone_all,,,2
3873,1273,3600s8c32G,3,best_ensemble_model,,cnae-9,0.925926,autosklearn_metaminiboone_all,,,2
3874,1274,3600s8c32G,4,best_ensemble_model,,cnae-9,0.962963,autosklearn_metaminiboone_all,,,2
3875,1275,3600s8c32G,0,best_ensemble_model,,connect-4,0.771972,autosklearn_metaminiboone_all,,,2
3876,1276,3600s8c32G,1,best_ensemble_model,,connect-4,0.7634920000000001,autosklearn_metaminiboone_all,,,2
3877,1277,3600s8c32G,2,best_ensemble_model,,connect-4,0.78235,autosklearn_metaminiboone_all,,,2
3878,1278,3600s8c32G,3,best_ensemble_model,,connect-4,0.764317,autosklearn_metaminiboone_all,,,2
3879,1279,3600s8c32G,4,best_ensemble_model,,connect-4,0.771779,autosklearn_metaminiboone_all,,,2
3880,1280,3600s8c32G,0,best_ensemble_model,,higgs,0.736942,autosklearn_metaminiboone_all,,,2
3881,1281,3600s8c32G,1,best_ensemble_model,,higgs,0.723413,autosklearn_metaminiboone_all,,,2
3882,1282,3600s8c32G,2,best_ensemble_model,,higgs,0.731925,autosklearn_metaminiboone_all,,,2
3883,1283,3600s8c32G,3,best_ensemble_model,,higgs,0.733456,autosklearn_metaminiboone_all,,,2
3884,1284,3600s8c32G,4,best_ensemble_model,,higgs,0.738893,autosklearn_metaminiboone_all,,,2
3885,1285,3600s8c32G,0,best_ensemble_model,,kr-vs-kp,0.993738,autosklearn_metaminiboone_all,,,2
3886,1286,3600s8c32G,1,best_ensemble_model,,kr-vs-kp,0.991018,autosklearn_metaminiboone_all,,,2
3887,1287,3600s8c32G,2,best_ensemble_model,,kr-vs-kp,0.996732,autosklearn_metaminiboone_all,,,2
3888,1288,3600s8c32G,3,best_ensemble_model,,kr-vs-kp,1.0,autosklearn_metaminiboone_all,,,2
3889,1289,3600s8c32G,4,best_ensemble_model,,kr-vs-kp,1.0,autosklearn_metaminiboone_all,,,2
3890,1290,3600s8c32G,0,best_ensemble_model,,segment,0.991342,autosklearn_metaminiboone_all,,,2
3891,1291,3600s8c32G,1,best_ensemble_model,,segment,0.982684,autosklearn_metaminiboone_all,,,2
3892,1292,3600s8c32G,2,best_ensemble_model,,segment,0.982684,autosklearn_metaminiboone_all,,,2
3893,1293,3600s8c32G,3,best_ensemble_model,,segment,0.995671,autosklearn_metaminiboone_all,,,2
3894,1294,3600s8c32G,4,best_ensemble_model,,segment,1.0,autosklearn_metaminiboone_all,,,2
3895,1295,3600s8c32G,0,best_ensemble_model,,vehicle,0.871699,autosklearn_metaminiboone_all,,,2
3896,1296,3600s8c32G,1,best_ensemble_model,,vehicle,0.8138529999999999,autosklearn_metaminiboone_all,,,2
3897,1297,3600s8c32G,2,best_ensemble_model,,vehicle,0.836039,autosklearn_metaminiboone_all,,,2
3898,1298,3600s8c32G,3,best_ensemble_model,,vehicle,0.8376620000000001,autosklearn_metaminiboone_all,,,2
3899,1299,3600s8c32G,4,best_ensemble_model,,vehicle,0.8620129999999999,autosklearn_metaminiboone_all,,,2
3900,0,3600s8c32G,0,best_ensemble_model,,Albert,0.697677,AutoGluon,,,3
3901,1,3600s8c32G,1,best_ensemble_model,,Albert,0.701133,AutoGluon,,,3
3902,2,3600s8c32G,2,best_ensemble_model,,Albert,0.7044020000000001,AutoGluon,,,3
3903,3,3600s8c32G,3,best_ensemble_model,,Albert,0.697747,AutoGluon,,,3
3904,4,3600s8c32G,4,best_ensemble_model,,Albert,0.700546,AutoGluon,,,3
3905,5,3600s8c32G,0,best_ensemble_model,,Australian,0.8726659999999999,AutoGluon,,,3
3906,6,3600s8c32G,1,best_ensemble_model,,Australian,0.8314940000000001,AutoGluon,,,3
3907,7,3600s8c32G,2,best_ensemble_model,,Australian,0.8565370000000001,AutoGluon,,,3
3908,8,3600s8c32G,3,best_ensemble_model,,Australian,0.84635,AutoGluon,,,3
3909,9,3600s8c32G,4,best_ensemble_model,,Australian,0.8828520000000001,AutoGluon,,,3
3910,10,3600s8c32G,0,best_ensemble_model,,MiniBooNE,0.94163,AutoGluon,,,3
3911,11,3600s8c32G,1,best_ensemble_model,,MiniBooNE,0.941442,AutoGluon,,,3
3912,12,3600s8c32G,2,best_ensemble_model,,MiniBooNE,0.945535,AutoGluon,,,3
3913,13,3600s8c32G,3,best_ensemble_model,,MiniBooNE,0.947967,AutoGluon,,,3
3914,14,3600s8c32G,4,best_ensemble_model,,MiniBooNE,0.947745,AutoGluon,,,3
3915,15,3600s8c32G,0,best_ensemble_model,,adult,0.8141189999999999,AutoGluon,,,3
3916,16,3600s8c32G,1,best_ensemble_model,,adult,0.8229040000000001,AutoGluon,,,3
3917,17,3600s8c32G,2,best_ensemble_model,,adult,0.804975,AutoGluon,,,3
3918,18,3600s8c32G,3,best_ensemble_model,,adult,0.812435,AutoGluon,,,3
3919,19,3600s8c32G,4,best_ensemble_model,,adult,0.8116399999999999,AutoGluon,,,3
3920,20,3600s8c32G,0,best_ensemble_model,,cnae-9,0.962963,AutoGluon,,,3
3921,21,3600s8c32G,1,best_ensemble_model,,cnae-9,0.907407,AutoGluon,,,3
3922,22,3600s8c32G,2,best_ensemble_model,,cnae-9,0.962963,AutoGluon,,,3
3923,23,3600s8c32G,3,best_ensemble_model,,cnae-9,0.907407,AutoGluon,,,3
3924,24,3600s8c32G,4,best_ensemble_model,,cnae-9,0.972222,AutoGluon,,,3
3925,25,3600s8c32G,0,best_ensemble_model,,connect-4,0.757746,AutoGluon,,,3
3926,26,3600s8c32G,1,best_ensemble_model,,connect-4,0.751867,AutoGluon,,,3
3927,27,3600s8c32G,2,best_ensemble_model,,connect-4,0.77374,AutoGluon,,,3
3928,28,3600s8c32G,3,best_ensemble_model,,connect-4,0.760271,AutoGluon,,,3
3929,29,3600s8c32G,4,best_ensemble_model,,connect-4,0.775465,AutoGluon,,,3
3930,30,3600s8c32G,0,best_ensemble_model,,higgs,,AutoGluon,,,3
3931,31,3600s8c32G,1,best_ensemble_model,,higgs,,AutoGluon,,,3
3932,32,3600s8c32G,2,best_ensemble_model,,higgs,,AutoGluon,,,3
3933,33,3600s8c32G,3,best_ensemble_model,,higgs,,AutoGluon,,,3
3934,34,3600s8c32G,4,best_ensemble_model,,higgs,0.733779,AutoGluon,,,3
3935,35,3600s8c32G,0,best_ensemble_model,,kr-vs-kp,0.993738,AutoGluon,,,3
3936,36,3600s8c32G,1,best_ensemble_model,,kr-vs-kp,0.98503,AutoGluon,,,3
3937,37,3600s8c32G,2,best_ensemble_model,,kr-vs-kp,0.996732,AutoGluon,,,3
3938,38,3600s8c32G,3,best_ensemble_model,,kr-vs-kp,1.0,AutoGluon,,,3
3939,39,3600s8c32G,4,best_ensemble_model,,kr-vs-kp,1.0,AutoGluon,,,3
3940,40,3600s8c32G,0,best_ensemble_model,,segment,0.991342,AutoGluon,,,3
3941,41,3600s8c32G,1,best_ensemble_model,,segment,0.982684,AutoGluon,,,3
