,task,fold,framework,seed,search_improvement_opt,search_improvement_test,intensify_improvement_opt,intensify_improvement_test
200,cnae-9,4,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,0.17853057187711005,0.24894893307877702,-0.09256561225535637,-0.22069210496626343
201,MiniBooNE,4,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,-0.003088768216283899,-0.0031695165487810595,0.010304716994103987,0.008532679812930688
202,higgs,3,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,0.0009186744839324579,0.001530650623359775,0.037833484803677354,0.03937725489685334
203,Australian,4,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,0.004095778197857558,0.017826825127334356,0.0032795397792247344,-0.010658366345972467
204,connect-4,3,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,-0.13465100891933385,-0.14231932204908243,0.0738697910166905,0.08159176698381271
205,higgs,0,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,-0.005082900067593765,-0.002558649706178695,0.040491891808570525,0.04352891124729754
206,Albert,2,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,0.005169448148675426,0.003975668565337931,0.04138015512348159,0.0465129044614343
207,cnae-9,1,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,0.2087998719544218,0.20421999140559516,0.08827144644153173,-0.0022930082979003914
208,vehicle,0,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,0.11181889107368093,0.11953730396890139,0.18788876209448882,0.18044460031433118
209,adult,1,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,0.0002598243095606467,0.0010235948217358626,0.006126725258250511,0.006978935792876795
210,segment,1,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,0.011839575075794848,0.01169384803555367,0.029436918648139517,0.037556897692576
211,cnae-9,2,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,0.16884291518628902,0.18870403670175995,0.034066681885266396,-0.011348079873751523
212,higgs,4,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,-0.00503370492240518,-0.007227323324188406,0.033574909794540926,0.041957568663493996
213,adult,3,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,0.00010464491684393507,-0.001463612552899618,-0.002636427864361621,-0.00460621402417201
214,segment,4,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,0.01135327712869516,0.012391386819605893,0.022302651726322932,0.010927639528498281
215,segment,2,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,0.004714121557923487,0.00685072460738486,0.02968717796331221,0.014930209652625918
216,Albert,1,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,0.006512971282881086,0.00663957560767614,0.014656585060904078,0.014364551257091018
217,higgs,2,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,-0.0032223763205999623,0.00040066560957907615,0.03537481132531133,0.037480146510531984
218,Australian,3,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,0.0048519218651543045,-0.0008488964346350381,0.0022700813154499355,-0.00454765947125882
219,higgs,1,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,-0.004542187587905366,-0.003182095162433951,0.02986822760509243,0.0353508153432566
220,Australian,0,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,0.007183364839319389,0.0038200339558573937,-0.00853381814675935,-0.0027902251663001728
221,vehicle,2,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,0.09850930085467358,0.143337460422636,0.1548636720137578,0.19476321565509727
222,kr-vs-kp,0,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,8.28027730244328e-05,0.0002348244687095935,0.0001246839485884954,0.0001467652929435237
223,MiniBooNE,2,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,-0.0029695276753216975,-0.00386694599750248,0.012101517438251877,0.014089734786985811
224,vehicle,3,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,0.048559419587801134,0.05892328147036846,0.1749777221041214,0.11920811645619644
225,Australian,1,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,0.0034026465028355393,0.013582342954159499,-0.006352000630119708,-0.009040747028862504
226,adult,0,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,0.0004023036917440853,0.0014526920325119708,0.009273172269470747,0.008968746973362056
227,Albert,4,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,0.0010667504251488102,-0.0003115384261118681,0.03994571241333633,0.039487320759006184
228,cnae-9,0,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,0.1862363552337945,0.19864549171904433,0.08640198949759553,0.026706442677645676
229,kr-vs-kp,4,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,3.1984363806089784e-05,0.0,-8.851710255981499e-05,0.0
230,Albert,0,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,-0.016038720570791365,-0.01804884592839906,0.031856057983641876,0.030894146332523242
231,vehicle,1,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,0.09446788994622546,0.08157807282965385,0.14532618878476183,0.03763214944377239
232,MiniBooNE,1,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,0.0006952437788795285,0.0006138543995338752,0.012649642116981349,0.010546246967694028
233,cnae-9,3,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,0.16971514502513108,0.2601811649492246,0.1218174044971428,0.06419230054821964
234,connect-4,1,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,-0.07131311170359178,-0.03528530050721468,0.07349264497580121,0.08418456786723821
235,connect-4,0,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,-0.09277672210344268,-0.09820659989064995,0.12155216694512075,0.12983959991494726
236,vehicle,4,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,0.10116952817452618,0.19426266670636144,0.14566060392181068,0.2091489725078995
237,kr-vs-kp,2,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,5.076496950526537e-06,7.827482290323484e-05,-0.00013374720846491499,0.00013045803817202106
238,Australian,2,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,0.004143037177063727,0.02037351443123936,-0.005212470020466663,-0.004560350613969276
239,adult,2,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,-0.000910755257897744,0.0006236913310819769,0.00785458692564977,0.007246462744895684
240,kr-vs-kp,3,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,1.307744605775384e-05,0.0,-0.00012967926367961387,0.0
241,kr-vs-kp,1,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,5.379074891009926e-05,0.00015654964580635866,-9.639434742136463e-06,0.00015654964580646968
242,segment,3,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,0.00903394308687444,0.015413221646785921,0.020043951407281685,0.01790176085083324
243,segment,0,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,0.0015507993157681532,0.0014947329126112005,0.014890716103965643,0.00708611273307286
244,Albert,3,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,0.0020392799640077675,0.0007943291963491417,0.028890685644904122,0.02879044519627729
245,MiniBooNE,0,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,-0.00021950629504611553,0.000266052373067871,0.011278877422014767,0.011649838008611163
246,adult,4,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,0.00030495295798389777,0.0005447795169353231,0.007492870616423981,0.0074142881378685965
247,MiniBooNE,3,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,-0.0027729645670915275,-0.0033744131197651628,0.018324958228516427,0.017342472585415675
248,connect-4,2,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,-0.0737436425103215,-0.08336011725465997,0.08830745878907927,0.11086769309978638
249,connect-4,4,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,4,-0.0639459660929188,-0.0706789859179982,0.02581844858820686,0.04962723181935383
